chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr5	1859994	1866532	chr5.63562	NA	0.00166144037207823	0.994	0	2517	0	2517	0	38.5	0	38.5
chr5	1867703	1868482	chr5.63563	NA	0.00160873758241758	0.994	45	42	0	45	5.78	5.39	0	5.78
chr5	1869458	1876316	chr5.63564	NA	0.00209619295774648	0.994	1367	1572	680	2342	19.93	22.92	9.92	34.15
chr5	1876596	1877183	chr5.63565	NA	0.0074016	0.994	0	0	0	0	0	0	0	0
chr5	1900602	1922450	chr5.63566	NA	0.00129517950994318	0.994	649	8688	153	9232	2.97	39.77	0.7	42.26
chr5	1922711	1923803	chr5.63567	NA	0.000693318862559242	0.994	0	0	32	32	0	0	2.93	2.93
chr5	1925478	1927426	chr5.63568	NA	0.00159347281368821	0.994	458	431	0	458	23.51	22.13	0	23.51
chr5	1927965	1928884	chr5.63569	NA	0.000430082263329706	0.994	0	608	0	608	0	66.16	0	66.16
chr5	1931909	1932462	chr5.63573	NA	0.00118003272311213	0.992197106690777	0	31	126	157	0	5.61	22.78	28.39
chr5	1959291	1960364	chr5.63574	NA	0.0017599761416589	0.994	0	579	0	579	0	53.96	0	53.96
chr5	1961475	1963462	chr5.63577	NA	0.00165600885333333	0.994	35	406	26	467	1.76	20.43	1.31	23.5
chr5	1967268	1967490	chr5.63579	NA	0.00152988871794872	0.994	0	205	0	205	0	92.34	0	92.34
chr5	1973444	1975903	chr5.63580	NA	0.00154349564863766	0.994	0	409	72	481	0	16.63	2.93	19.56
chr5	1976288	1984636	chr5.63581	NA	0.00114417639946261	0.994	197	4451	0	4471	2.36	53.32	0	53.56
chr5	1984877	1994276	chr5.63582	NA	0.00139184843321134	0.99306341100117	0	6321	0	6321	0	67.25	0	67.25
chr5	2005547	2008762	chr5.63584	NA	0.00121486683673469	0.993433281493002	0	435	0	435	0	13.53	0	13.53
chr5	2008864	2018713	chr5.63587	NA	0.00251142395693136	0.994	102	2796	0	2898	1.04	28.39	0	29.42
chr5	2019346	2020897	chr5.63588	NA	0.00108504157527418	0.994	0	361	0	361	0	23.28	0	23.28
chr5	2020944	2024752	chr5.63589	NA	0.00104760785189076	0.994	290	409	0	699	7.62	10.74	0	18.36
chr5	2025310	2031855	chr5.63590	NA	0.000999639183673469	0.997460656990069	283	4243	14	4364	4.32	64.83	0.21	66.68
chr5	2032395	2041664	chr5.63591	NA	0.001815877208413	1	331	3856	245	4153	3.57	41.6	2.64	44.81
chr5	2070456	2081955	chr5.63592	NA	0.00195979486373166	0.994	28	7905	0	7905	0.24	68.75	0	68.75
chr5	2083090	2099123	chr5.63593	NA	0.00214408836940001	0.994	491	10947	104	11353	3.06	68.28	0.65	70.81
chr5	2099366	2100666	chr5.63594	NA	0.00158528035714286	0.994	701	0	0	701	53.92	0	0	53.92
chr5	2102660	2106234	chr5.63597	NA	0.00224035315214346	0.994	0	966	94	1060	0	27.03	2.63	29.66
chr5	2106980	2112795	chr5.63598	NA	0.000728501025331725	0.993088564058469	871	1925	539	2519	14.98	33.1	9.27	43.32
chr5	2113115	2116359	chr5.63599	NA	0.000835023583305056	0.990879161528977	0	362	129	491	0	11.16	3.98	15.14
chr5	2116908	2119270	chr5.63600	NA	0.00107651502590674	0.993	0	506	0	506	0	21.42	0	21.42
chr5	2119500	2133335	chr5.63601	NA	0.0012056295004029	0.994192555113842	143	6088	335	6494	1.03	44	2.42	46.94
chr5	2133483	2135057	chr5.63602	NA	0.00141337421340629	1	31	348	0	379	1.97	22.11	0	24.08
chr5	2135181	2136307	chr5.63603	NA	0.000973621747042766	1	26	0	0	26	2.31	0	0	2.31
chr5	2136947	2142187	chr5.63609	NA	0.0019890039259815	0.999745419847328	629	1520	445	2354	12	29.01	8.49	44.92
chr5	2142346	2145084	chr5.63611	NA	0.00175823696526508	1	0	286	0	286	0	10.45	0	10.45
chr5	2147910	2152604	chr5.63612	NA	0.00147889717948718	1	175	992	37	1204	3.73	21.13	0.79	25.65
chr5	2152744	2180317	chr5.63613	NA	0.00200079611536691	1	1727	7211	691	8157	6.26	26.15	2.51	29.58
chr5	2180460	2193428	chr5.63615	NA	0.000961908669950739	1	340	3569	38	3721	2.62	27.52	0.29	28.69
chr5	2194009	2201471	chr5.63616	NA	0.000779654052098408	0.999490887161619	0	624	245	869	0	8.36	3.28	11.65
chr5	2211665	2226671	chr5.63618	NA	0.000790762415260918	0.998990003998401	2106	2904	215	3594	14.03	19.35	1.43	23.95
chr5	2227542	2239569	chr5.63619	NA	0.000754024993464052	1	103	8567	0	8567	0.86	71.23	0	71.23
chr5	2240077	2251835	chr5.63620	NA	0.00136231832637871	1	801	6594	80	7107	6.81	56.08	0.68	60.44
chr5	2252406	2262015	chr5.63621	NA	0.00165833050101154	0.998903736080758	467	1287	578	1889	4.86	13.39	6.02	19.66
chr5	2262509	2263418	chr5.63622	NA	0.00136633207990599	0.996970297029703	153	145	111	264	16.83	15.95	12.21	29.04
chr5	2263739	2265251	chr5.63624	NA	0.00228493198789102	0.994	0	966	0	966	0	63.89	0	63.89
chr5	2265881	2271697	chr5.63625	NA	0.001599491171875	0.993813273727648	217	1997	0	2149	3.73	34.34	0	36.95
chr5	2271830	2272435	chr5.63626	NA	0.00233909375	0.992955371900826	77	58	0	77	12.73	9.59	0	12.73
chr5	2272770	2276890	chr5.63627	NA	0.00186566325338253	0.991843932038835	117	1030	306	1361	2.84	25	7.43	33.03
chr5	2277636	2279464	chr5.63628	NA	0.00240908689956332	0.994	222	337	375	777	12.14	18.44	20.51	42.51
chr5	2280940	2294490	chr5.63629	NA	0.00235227225941841	0.994	1220	4961	28	5268	9	36.61	0.21	38.88
chr5	2294558	2303833	chr5.63630	NA	0.00177076835717382	0.994	200	1448	207	1815	2.16	15.61	2.23	19.57
chr5	2311197	2312532	chr5.63631	NA	0.000443297040816327	0.994	162	324	0	354	12.13	24.27	0	26.52
chr5	2312996	2319401	chr5.63632	NA	0.00183342857142857	0.994	189	5863	0	5863	2.95	91.54	0	91.54
chr5	2412379	2419415	chr5.63633	NA	0.00174753065693431	0.988962762933485	0	1562	0	1562	0	22.2	0	22.2
chr5	2419711	2474745	chr5.63636	NA	0.00109775786295242	0.990578115346876	2040	13689	1641	15619	3.71	24.87	2.98	28.38
chr5	2475222	2476129	chr5.63637	NA	0.00101908183934808	0.993	0	351	0	351	0	38.7	0	38.7
chr5	2476556	2478080	chr5.63638	NA	0.0006208638	0.992654855643045	50	94	82	226	3.28	6.17	5.38	14.83
chr5	2478642	2487704	chr5.63639	NA	0.0009330668385346	0.992830169940411	178	6328	217	6597	1.96	69.83	2.39	72.8
chr5	2488196	2490113	chr5.63640	NA	0.00208604893062076	0.994	0	334	74	408	0	17.42	3.86	21.28
chr5	2491961	2512300	chr5.63641	NA	0.00131771366791244	0.994	75	4997	172	5160	0.37	24.57	0.85	25.37
chr5	2512530	2518709	chr5.63642	NA	0.00208322820603281	0.994	159	1252	0	1252	2.57	20.26	0	20.26
chr5	2519182	2539266	chr5.63643	2.29620055955096	0.00200857701474571	0.994	1682	6448	757	7297	8.37	32.11	3.77	36.33
chr5	2564940	2597201	chr5.63648	1.75854383107401	0.00114447986382409	0.993985431325749	3521	12064	186	12532	10.91	37.39	0.58	38.85
chr5	2598806	2622835	chr5.63649	7.95465719830355	0.00140100174939354	0.994	189	7825	201	7985	0.79	32.56	0.84	33.23
chr5	2623519	2634203	chr5.63652	178.326772427319	0.00113153608590442	0.993751778360165	219	1886	186	2266	2.05	17.65	1.74	21.21
chr5	2638556	2652836	chr5.63654	2.03945697328611	0.00151512578437917	0.993403151260504	343	4321	353	4749	2.4	30.26	2.47	33.26
chr5	2653024	2657133	chr5.63655	4.87710368363737	0.00186231217520416	0.994	0	557	12	569	0	13.56	0.29	13.85
chr5	2657558	2681325	chr5.63657	7.56973871508637	0.000777890448528712	0.992417132999537	907	4713	482	5327	3.82	19.83	2.03	22.41
chr5	2681652	2694848	chr5.63661	2.02415554820705	0.00144310391541384	0.988	457	6038	323	6435	3.46	45.76	2.45	48.76
chr5	2695303	2707937	chr5.63662	15.7153863421878	0.00170316606210968	0.988	690	1379	281	2231	5.46	10.91	2.22	17.66
chr5	2708230	2712699	chr5.63663	1.19145950044385	0.00178807159524344	0.988	0	765	0	765	0	17.12	0	17.12
chr5	2724703	2729159	chr5.63671	3.78559775212928	0.00268378869445084	0.97330184021544	205	347	72	597	4.6	7.79	1.62	13.4
chr5	2821221	2831134	chr5.63677	4.4798744353763	0.000778709092940125	0.988696055684455	169	3112	263	3380	1.7	31.39	2.65	34.1
chr5	2835253	2842173	chr5.63678	74.5997372282314	0.000989852163234461	0.99203049132948	53	3876	0	3876	0.77	56.01	0	56.01
chr5	2842398	2857877	chr5.63679	40.0123471261593	0.00110870758938364	0.993182440726145	329	3822	1091	4978	2.13	24.69	7.05	32.16
chr5	2863441	2873709	chr5.63682	2.52810639139688	0.00131080826128722	0.993005843396961	0	2175	133	2308	0	21.18	1.3	22.48
chr5	2875151	2877757	chr5.63683	13.8056816590562	0.000738399038846616	0.994	0	65	0	65	0	2.49	0	2.49
chr5	2878315	2895773	chr5.63685	11.7799871914584	0.00130598289427713	0.993407492267155	1922	7442	640	8806	11.01	42.63	3.67	50.44
chr5	2895971	2907130	chr5.63687	2.7861920881956	0.00132810501198291	0.993996146608119	725	2428	0	2867	6.5	21.76	0	25.69
chr5	2933441	2945762	chr5.63698	3.66757871704779	0.00199284205532693	0.994	39	10446	16	10462	0.32	84.78	0.13	84.91
chr5	2946279	2962454	chr5.63699	18.4471345661293	0.00107301543978064	0.999382751159196	307	8206	471	8724	1.9	50.73	2.91	53.94
chr5	2968575	2969256	chr5.63703	37.7336656838354	0.00105797459618209	1	0	178	0	178	0	26.14	0	26.14
chr5	2969722	2978674	chr5.63704	33.0304738567111	0.000920528561604584	1	0	2700	103	2776	0	30.16	1.15	31.01
chr5	2978704	3001197	chr5.63705	19.2044026298056	0.00105319225004835	0.999969857288934	116	5645	501	6191	0.52	25.1	2.23	27.52
chr5	3001568	3015496	chr5.63706	40.8720001039667	0.00155321633764466	1	526	4974	221	5630	3.78	35.71	1.59	40.42
chr5	3015723	3034712	chr5.63707	3.5277949389907	0.00320517579365079	0.999800884722734	1115	8020	232	8988	5.87	42.23	1.22	47.33
chr5	3175819	3176755	chr5.63716	8.27484665501176	0.00177504412393162	0.998482905982906	0	0	0	0	0	0	0	0
chr5	3181346	3202321	chr5.63720	2.50651621992646	0.00100348643090427	0.991647723480334	87	2117	3259	5361	0.41	10.09	15.54	25.56
chr5	3202771	3215586	chr5.63722	2.12981540931667	0.00296063147756139	0.999958876316816	134	4900	6	4967	1.05	38.24	0.05	38.76
chr5	3216341	3227242	chr5.63726	27.3250817884286	0.00211441584437259	0.996498486377397	194	2592	1007	3631	1.78	23.78	9.24	33.31
chr5	3228228	3316990	chr5.63734	9.78065052817401	0.00172334007026078	0.99888041053604	2487	31500	1679	33679	2.8	35.49	1.89	37.94
chr5	3320132	3352797	chr5.63735	8.11406613956122	0.00221925676817397	0.998357293739477	2909	7295	922	9077	8.91	22.33	2.82	27.79
chr5	3353273	3353750	chr5.63739	3.95577170672488	0.00231111719077568	1	0	0	0	0	0	0	0	0
chr5	3354247	3356328	chr5.63740	2.97909494000249	0.00298239894281595	1	0	260	0	260	0	12.49	0	12.49
chr5	4002533	4007825	chr5.63745	2.54310205143697	0.00229264860911271	0.988637188208617	749	1133	216	1430	14.15	21.41	4.08	27.02
chr5	4008349	4012821	chr5.63747	1.78214264062881	0.0020879206804891	0.997607334525939	627	906	164	1172	14.02	20.26	3.67	26.21
chr5	4087462	4098434	chr5.63751	6.23058371281929	0.00180103700381251	0.999377506379876	580	2785	171	2919	5.29	25.38	1.56	26.6
chr5	4098599	4135673	chr5.63752	3.89791062138448	0.0013357889820172	0.998368533203862	630	11904	707	12668	1.7	32.11	1.91	34.17
chr5	4143761	4177622	chr5.63753	4.6535054125712	0.00139564710347019	0.994975931012078	1988	14680	526	16561	5.87	43.35	1.55	48.91
chr5	4178077	4198736	chr5.63754	3.99515219727968	0.00100038847985348	0.999332300692192	1471	7305	652	7960	7.12	35.36	3.16	38.53
chr5	4199444	4213463	chr5.63760	2.7216815916139	0.00098470532340698	0.99995085241458	273	2081	603	2716	1.95	14.84	4.3	19.37
chr5	4213561	4230628	chr5.63765	5.68430408001627	0.00181606515238277	0.999595242280424	325	3281	330	3634	1.9	19.22	1.93	21.29
chr5	4231120	4231523	chr5.63768	12.4649770717387	0.00087315459057072	1	0	0	48	48	0	0	11.91	11.91
chr5	4231966	4285301	chr5.63769	3.381398711299	0.00133113299982093	0.999363007406019	813	20427	917	21499	1.52	38.3	1.72	40.31
chr5	4866700	4866932	chr5.63775	2.78610925168838	0	0.99	0	59	0	59	0	25.43	0	25.43
chr5	4868486	4874329	chr5.63778	1.07808748629484	0.00210073549306479	0.991782474756118	85	1409	0	1494	1.45	24.11	0	25.57
chr5	4874872	4877043	chr5.63779	2.39842845642804	0.00135458631313131	0.992572547213266	0	812	0	812	0	37.4	0	37.4
chr5	4877470	4881834	chr5.63780	4.96944076812784	0.00159711699541284	0.993	0	673	21	694	0	15.42	0.48	15.9
chr5	4882495	4898915	chr5.63781	12.6612526726394	0.00138085113136729	0.993234591961023	493	7965	120	8284	3	48.51	0.73	50.45
chr5	4899241	4900024	chr5.63783	18.873923511102	0.000153562837837838	0.993	0	300	0	300	0	38.31	0	38.31
chr5	4901201	4913726	chr5.63784	6.86261064230635	0.00126339099291468	0.994	150	4379	111	4490	1.2	34.96	0.89	35.85
chr5	4913732	4914147	chr5.63785	0.906830934334752	0.000323551325301205	0.994	0	0	0	0	0	0	0	0
chr5	4914603	4925002	chr5.63788	2.85514022173057	0.00130667665533931	0.994	168	7320	13	7419	1.62	70.39	0.13	71.34
chr5	4936762	4955501	chr5.63794	16.9104123575829	0.00169538628821531	0.992715886653503	323	3933	385	4616	1.72	20.99	2.05	24.63
chr5	5325135	5329305	chr5.63797	6.02588036851023	0.00116936764403292	0.976	0	654	34	688	0	15.68	0.82	16.5
chr5	5330028	5333254	chr5.63798	0.999891730406786	0.000485683828814113	0.976	43	1500	0	1500	1.33	46.5	0	46.5
chr5	5367588	5375744	chr5.63801	1.81939172144603	0.00094473311782557	0.976	95	2528	174	2702	1.16	31	2.13	33.13
chr5	5376952	5387192	chr5.63802	5.71467804732932	0.000720866603315384	0.97496640625	205	2993	384	3429	2	29.23	3.75	33.49
chr5	5397081	5402294	chr5.63807	7.16095248918286	0.00158497745036573	0.97	33	1913	0	1946	0.63	36.7	0	37.33
chr5	5403388	5408176	chr5.63809	16.426812288986	0.00183561914398697	0.962166666666667	82	3463	0	3479	1.71	72.33	0	72.66
chr5	5408763	5408976	chr5.63811	2.95963707525948	0.00286609714285714	0.958	0	49	0	49	0	23	0	23
chr5	5409472	5410595	chr5.63814	3.77880662836899	0.00070196390593047	0.953768477292965	25	312	0	312	2.23	27.78	0	27.78
chr5	5410646	5419406	chr5.63815	2.87307534413193	0.00274559080113731	0.952	254	5896	0	5896	2.9	67.31	0	67.31
chr5	5783720	5795965	chr5.63818	52.6348499835	0.00215880780085897	0.982844181298489	121	3802	331	4181	0.99	31.05	2.7	34.14
chr5	5816469	5840517	chr5.63826	3.826950713225	0.00190814874903673	0.993241558549567	919	9539	76	9615	3.82	39.67	0.32	39.98
chr5	5868314	5931071	chr5.63834	10.2910339941932	0.00128942424820487	0.992134072693086	1016	20951	969	21864	1.62	33.38	1.54	34.84
chr5	5957298	5972579	chr5.63837	5.80552491835692	0.00132055841169556	0.994	117	8106	152	8112	0.77	53.05	0.99	53.09
chr5	5973028	6019141	chr5.63839	5.42985645537502	0.00143801089907483	0.994	550	23983	143	24128	1.19	52.01	0.31	52.32
chr5	6020058	6020286	chr5.63840	28.0799858521854	0	0.994	0	0	0	0	0	0	0	0
chr5	6021380	6021654	chr5.63843	17.650027390513	0	0.994	0	245	0	245	0	89.42	0	89.42
chr5	6022396	6030147	chr5.63845	3.04346567537988	0.0029625604184337	0.993997290672171	34	4095	78	4173	0.44	52.83	1.01	53.84
chr5	6031013	6039537	chr5.63847	3.69326975864514	0.00164893228169014	0.994	124	3853	22	3875	1.45	45.2	0.26	45.46
chr5	6136260	6179635	chr5.63855	1.41737800696298	0.0014906120364989	0.993667711815562	444	22281	292	22545	1.02	51.37	0.67	51.98
chr5	6286701	6290028	chr5.63862	3.05235035799676	0.00120433011128776	0.994	0	3114	0	3114	0	93.6	0	93.6
chr5	6308299	6310553	chr5.63864	11.4507586574648	0.000821355850763143	0.987933007985803	284	1320	0	1320	12.6	58.56	0	58.56
chr5	6343899	6361716	chr5.63867	0.935765057277961	0.00110066420301646	0.977412022225964	775	5820	10	6275	4.35	32.67	0.06	35.22
chr5	6378773	6379003	chr5.63872	0.959583389292667	0.00169801304347826	0.963	0	0	0	0	0	0	0	0
chr5	6379009	6387413	chr5.63873	1.50095466534559	0.00125823592060675	0.963	132	5627	40	5684	1.57	66.96	0.48	67.63
chr5	6387845	6392349	chr5.63874	1.08201569327729	0.00112569088495575	0.963	91	2744	0	2744	2.02	60.92	0	60.92
chr5	6416681	6448735	chr5.63878	2.81995813940679	0.00110985617996823	0.977162725400886	2421	15534	532	16157	7.55	48.46	1.66	50.41
chr5	6499366	6530826	chr5.63880	1.65642225298506	0.0018925749430436	0.976	1856	15012	9	15497	5.9	47.72	0.03	49.26
chr5	6828380	6853197	chr5.63904	315.820663583957	0.00113072310579404	0.973909537816819	1448	6835	196	7330	5.83	27.54	0.79	29.54
chr5	6853574	6866791	chr5.63905	52.1245571988245	0.00121471040421793	0.981954149958387	27	6324	9	6333	0.2	47.85	0.07	47.92
chr5	6867245	6868671	chr5.63906	676.272440845425	0.00165148198074278	0.988	185	636	12	648	12.97	44.6	0.84	45.44
chr5	6906530	6933782	chr5.63919	5.76512963351876	0.00121709098747274	0.987239762219287	280	15136	19	15310	1.03	55.54	0.07	56.18
chr5	7230451	7258418	chr5.63932	1.90905120153867	0.00104550453367876	0.986090034683734	419	16996	179	17155	1.5	60.77	0.64	61.34
chr5	7258711	7269211	chr5.63933	1.01265637454123	0.00135274139065069	0.987601333333333	287	9640	0	9640	2.73	91.81	0	91.81
chr5	8049112	8051308	chr5.63970	1.89975941145775	0.0007084642	0.952	806	1126	0	1171	36.7	51.28	0	53.32
chr5	8062790	8071299	chr5.63977	58.5722813510658	0.00115713433758208	0.970407568456928	88	5362	64	5454	1.03	63.02	0.75	64.1
chr5	8071712	8100576	chr5.64005	11.2484713683751	0.00116636176340275	0.98190022172949	988	14176	408	15003	3.42	49.11	1.41	51.98
chr5	8121383	8133771	chr5.64007	4.17224214123826	0.00129280433128148	0.988	234	6009	41	6064	1.89	48.51	0.33	48.95
chr5	8135207	8173782	chr5.64008	1.00703036816699	0.00127035923938224	0.988	472	22523	295	22984	1.22	58.39	0.76	59.58
chr5	8173982	8177222	chr5.64009	6.3269374615513	0.00141773347441324	0.988	0	1100	0	1100	0	33.95	0	33.95
chr5	8464082	8469864	chr5.64019	1.99132346320764	0.00101844816112084	0.994	0	4005	0	4005	0	69.27	0	69.27
chr5	8471677	8525290	chr5.64020	4.65390726440694	0.00123157434870662	0.993912446608099	400	28433	203	28755	0.75	53.03	0.38	53.63
chr5	8533930	8543616	chr5.64021	1.2561503417625	0.00338115115657329	0.994	0	5738	0	5738	0	59.24	0	59.24
chr5	8543617	8549991	chr5.64022	1.06083276676992	0.00214630060455192	0.994	162	3297	42	3339	2.54	51.73	0.66	52.38
chr5	8550407	8595304	chr5.64024	7.0803031710327	0.00153664533812119	0.992107000467737	1391	18787	138	19256	3.1	41.84	0.31	42.89
chr5	8597846	8618682	chr5.64025	9.18627111239399	0.000967354979320853	0.988	490	8386	27	8413	2.35	40.25	0.13	40.38
chr5	8622685	8701919	chr5.64026	12.9377503428131	0.00162172110771719	0.988	899	38376	354	38978	1.13	48.43	0.45	49.19
chr5	8790546	8837448	chr5.64027	1.78981368742366	0.00151855222321212	0.988	410	36136	14	36172	0.87	77.05	0.03	77.12
chr5	8837807	8838255	chr5.64028	6.22472744030258	0.00249104419642857	0.988	33	0	0	33	7.37	0	0	7.37
chr5	8838736	8839472	chr5.64029	6.15526214671619	0.000789426973684211	0.988	0	287	0	287	0	38.99	0	38.99
chr5	8916075	8918171	chr5.64032	2.07444823131366	0.00110325205761317	0.958	167	229	0	396	7.97	10.93	0	18.89
chr5	9550721	9556461	chr5.64046	1.6004114253502	0.00174371296857251	0.987	35	4506	35	4541	0.61	78.5	0.61	79.11
chr5	9558455	9567684	chr5.64048	1.17088116564857	0.00101956813047341	0.986811897280312	218	4504	98	4657	2.36	48.8	1.06	50.46
chr5	9598918	9620491	chr5.64053	10.3325190511333	0.00119917888581423	0.98469568442034	432	11664	135	11880	2	54.07	0.63	55.07
chr5	10502840	10505107	chr5.64103	3.92517633788793	0.000389746690518784	0.965775915306572	0	1396	0	1396	0	61.58	0	61.58
chr5	10522196	10526474	chr5.64104	6.39487727983156	0.000633924331734064	0.976	43	1682	69	1703	1.01	39.32	1.61	39.81
chr5	10532535	10532932	chr5.64105	78.4493337462529	0.000738876675603217	0.976	0	67	0	67	0	16.88	0	16.88
chr5	10533362	10551751	chr5.64106	13.6442104628654	0.000645048154617254	0.980218989613356	1450	7866	331	8773	7.89	42.78	1.8	47.71
chr5	10552119	10562204	chr5.64107	3.38307597255299	0.000832481771536592	0.982	66	3417	52	3483	0.65	33.88	0.52	34.54
chr5	10657988	10664221	chr5.64108	2.68895621845181	0.00123887604770017	0.986910636932456	141	2484	13	2562	2.26	39.85	0.21	41.1
chr5	10921776	10943168	chr5.64115	99.745700740904	0.000753047298773825	0.972610228122663	79	10088	261	10383	0.37	47.16	1.22	48.54
chr5	10949724	10971951	chr5.64116	14.9596798567643	0.00153945721660572	0.953806946506501	0	9957	119	10076	0	44.8	0.54	45.33
chr5	11970060	11973835	chr5.64119	7.57388801936924	0.000539264802733768	0.971681589403974	145	3428	18	3428	3.84	90.81	0.48	90.81
chr5	11974115	12034303	chr5.64120	4.55962602365787	0.00100523859458556	0.976546819964113	728	29610	1115	30659	1.21	49.2	1.85	50.94
chr5	13433435	13479089	chr5.64168	6.84611055231743	0.000978167367535745	0.957091952512376	543	20915	1387	22523	1.19	45.81	3.04	49.33
chr5	14878105	14907904	chr5.64226	6.78498312345979	0.00117381068034017	0.962089264740427	358	15552	393	16045	1.2	52.19	1.32	53.84
chr5	16185681	16186717	chr5.64261	2.63455740870331	0.00104699614624506	0.951	0	318	39	345	0	30.69	3.76	33.3
chr5	16936385	16944193	chr5.64294	2.22177590524177	0.000390489493879043	0.971026255122951	96	3006	155	3138	1.23	38.5	1.99	40.19
chr5	16944500	16972931	chr5.64295	8.04386629025996	0.000826753708854891	0.981436565720516	1749	22531	149	22750	6.15	79.25	0.52	80.02
chr5	16973145	16974642	chr5.64298	8.31713727869486	0.00134788944444444	0.981	58	1108	0	1108	3.87	74.01	0	74.01
chr5	16978522	16999165	chr5.64299	1.34590414612616	0.00134249125216263	0.976525165915807	1054	12243	392	12682	5.11	59.31	1.9	61.43
chr5	17012826	17024230	chr5.64300	9.60916698359774	0.000733309610075914	0.980331988775868	301	7747	43	7815	2.64	67.93	0.38	68.53
chr5	17024231	17065706	chr5.64301	1.59637491953473	0.00135845602141448	0.979729355033152	2961	28194	300	28795	7.14	67.98	0.72	69.43
chr5	17963512	18038725	chr5.64319	8.48315871552069	0.000807919050922938	0.981502240304203	584	37561	1168	38699	0.78	49.94	1.55	51.45
chr5	18039374	18049340	chr5.64324	1.91734588290879	0.000552684538296349	0.985860626128838	88	5160	106	5249	0.88	51.78	1.06	52.67
chr5	18150266	18151291	chr5.64334	1.94737271461772	0.000565011203319502	0.980132682926829	33	383	132	484	3.22	37.37	12.88	47.22
chr5	18346331	18431246	chr5.64336	1.02879382709789	0.00157887399839568	0.98928725195784	1932	48439	979	49552	2.28	57.04	1.15	58.35
chr5	18433938	18514966	chr5.64338	17.8036857870536	0.000892961723428144	0.986496902305376	1226	45940	1358	47545	1.51	56.7	1.68	58.68
chr5	19396257	19413464	chr5.64349	4.37673218349215	0.0013424554397886	0.96376817574243	133	10540	276	10687	0.77	61.25	1.6	62.11
chr5	19413897	19422690	chr5.64350	0.945482880777963	0.00125646346878364	0.96254293187763	297	2472	207	2740	3.38	28.11	2.35	31.16
chr5	23070481	23240785	chr5.64370	15.0969050371064	0.00114060302957151	0.974549599539647	2401	102172	2175	104640	1.41	59.99	1.28	61.44
chr5	23241412	23249897	chr5.64371	103.197961839852	0.001355099542731	0.991978196817914	78	5137	79	5223	0.92	60.54	0.93	61.56
chr5	23440124	23472978	chr5.64388	15.3619525165897	0.000614000143750449	0.988758446460096	553	19592	117	19842	1.68	59.63	0.36	60.39
