chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr6	2484936	2502655	chr6.69888	NA	0.0014141562361093	0.952335854167842	356	10422	427	10759	2.01	58.82	2.41	60.72
chr6	2506919	2527402	chr6.69889	NA	0.00151757230957275	0.954277449592345	59	7268	1431	8649	0.29	35.48	6.99	42.23
chr6	3469344	3478017	chr6.69917	2.21776044891705	0.00180975894890986	0.975661016949153	168	4007	23	4030	1.94	46.2	0.27	46.47
chr6	3478196	3480963	chr6.69918	4.78098165480683	0.000602269698467622	0.978698590531261	0	2336	0	2336	0	84.42	0	84.42
chr6	3481564	3483198	chr6.69926	5.75948229539699	0.00209018408812729	0.981	96	1172	0	1172	5.88	71.73	0	71.73
chr6	3483590	3500598	chr6.69927	7.11062345133548	0.000977703905221589	0.980881349952963	114	7818	224	8042	0.67	45.97	1.32	47.28
chr6	3501353	3516000	chr6.69928	2.28784323706003	0.000787750862140087	0.981731207755854	424	8093	96	8194	2.89	55.25	0.66	55.94
chr6	3561648	3588880	chr6.69931	17.3356450159515	0.00113214432391839	0.982	413	11204	144	11348	1.52	41.14	0.53	41.67
chr6	3778119	3817025	chr6.69947	8.51888088436317	0.00103180610061895	0.976	269	17514	214	17760	0.69	45.02	0.55	45.65
chr6	3822076	3826041	chr6.69950	1.23031806641944	0.00113228171875	0.976	26	1446	15	1461	0.66	36.47	0.38	36.85
chr6	3826451	3832168	chr6.69951	1.34427752043337	0.000680678350730689	0.976	577	3174	61	3235	10.09	55.52	1.07	56.59
chr6	3859472	3876522	chr6.69952	40.5710112771613	0.000986014974889667	0.975183753665689	178	8927	18	8945	1.04	52.36	0.11	52.46
chr6	3877596	3884582	chr6.69953	1.77082141832429	0.00170421192526104	0.974653306613227	102	3806	93	3918	1.46	54.48	1.33	56.08
chr6	4584057	4606008	chr6.69954	38.7801872110051	0.00128951079424935	0.98182032709216	408	10141	122	10370	1.86	46.2	0.56	47.24
chr6	4606748	4607302	chr6.69960	41.7048190137867	0.000960527436823105	0.978483754512635	0	148	0	148	0	26.71	0	26.71
chr6	4607587	4608477	chr6.69961	2.78823114316924	0.00165692303370787	0.97206404494382	0	287	65	340	0	32.25	7.3	38.2
chr6	4647842	4661871	chr6.69970	64.4021288163598	0.00157651923833975	0.986851308004847	53	9396	167	9481	0.38	66.98	1.19	67.58
chr6	4661983	4663664	chr6.69971	10.6566797825846	0.00174945713128039	0.982	0	502	19	521	0	29.86	1.13	30.99
chr6	4663811	4667808	chr6.69972	7.4865346486599	0.00159626701058919	0.982	38	1716	30	1759	0.95	42.93	0.75	44.01
chr6	4667973	4678123	chr6.69973	1.2054084371288	0.00175848965129359	0.981054482758621	0	3212	8	3220	0	31.65	0.08	31.72
chr6	6321246	6330162	chr6.69980	1.59009398866864	0.000651898509501925	0.978311013907582	298	3669	110	3931	3.34	41.15	1.23	44.09
chr6	6330596	6345922	chr6.69981	43.9979118620793	0.00118875997783524	0.980731436774109	97	4633	403	5087	0.63	30.23	2.63	33.19
chr6	6655220	6655483	chr6.69982	3.86301123043862	0.000257260076045627	0.982	0	0	0	0	0	0	0	0
chr6	6656509	6663699	chr6.69985	1.20449862773617	0.00114382455266843	0.982	254	3080	49	3198	3.53	42.84	0.68	44.48
chr6	6678564	6680541	chr6.69988	0.981593563003155	0.00137130839694656	0.981	0	392	12	404	0	19.83	0.61	20.44
chr6	6681277	6681659	chr6.69989	1.92537011360829	0.000834989267015707	0.982	0	334	0	334	0	87.43	0	87.43
chr6	6681740	6682064	chr6.69992	2.29368465086479	0.000270908333333333	0.982	0	174	0	174	0	53.7	0	53.7
chr6	6682458	6682839	chr6.69994	2.9272026279661	0.00157836824146982	0.982	0	93	43	136	0	24.41	11.29	35.7
chr6	6683148	6683594	chr6.70001	3.54035298088734	9.20133603238866e-05	0.982	89	354	0	354	19.96	79.37	0	79.37
chr6	6683866	6685380	chr6.70002	4.60286404228164	0.00193198639365918	0.982	45	898	0	898	2.97	59.31	0	59.31
chr6	6687217	6689124	chr6.70004	7.61345349140009	0.00123452282608696	0.982	272	804	0	1076	14.26	42.16	0	56.42
chr6	6689800	6692601	chr6.70005	9.06264689305504	0.000718694002142092	0.982	0	2305	104	2409	0	82.29	3.71	86
chr6	6801404	6821898	chr6.70006	38.5609137693147	0.000843280672318729	0.979980433297551	489	6565	186	6741	2.39	32.03	0.91	32.89
chr6	6822840	6823311	chr6.70007	5.54361794543729	0.00334333991507431	0.976	0	147	0	147	0	31.21	0	31.21
chr6	6823562	6837740	chr6.70010	4.38520172679098	0.00074590879884487	0.974865002115954	798	6129	236	6664	5.63	43.23	1.66	47
chr6	6838388	6859017	chr6.70011	10.2063909261821	0.00128170559254328	0.97557588831257	238	10483	298	10708	1.15	50.82	1.44	51.91
chr6	6859233	6863429	chr6.70014	14.3865882108944	0.000694001967023431	0.976	101	2110	11	2222	2.41	50.29	0.26	52.96
chr6	6863944	6873706	chr6.70015	16.9325464501804	0.000485517066971661	0.974914771563204	42	6081	95	6211	0.43	62.29	0.97	63.62
chr6	6873827	6885092	chr6.70018	9.4530742031761	0.00101279331050508	0.9745344873502	171	8395	143	8494	1.52	74.52	1.27	75.4
chr6	6885386	6885911	chr6.70019	27.6679225821947	0.000372919565217391	0.976	0	234	7	241	0	44.57	1.33	45.9
chr6	6918948	6921244	chr6.70023	11.4736858236963	0.000644514948683623	0.959866289198606	37	37	104	141	1.61	1.61	4.53	6.14
chr6	6921785	6934433	chr6.70027	9.35084549653372	0.00173067851652191	0.960347643896268	514	3936	322	4305	4.06	31.12	2.55	34.04
chr6	6935119	6951630	chr6.70028	1.89102857176996	0.00165396849119467	0.957268487674883	236	11796	91	11887	1.43	71.44	0.55	71.99
chr6	8240002	8254655	chr6.70140	21.4520267202146	0.000531119571626778	0.961113014399781	668	7865	1159	8982	4.56	53.68	7.91	61.3
chr6	8806477	8860928	chr6.70157	6.23881455535775	0.000805541560151174	0.962281353877798	1269	17489	4362	21849	2.33	32.12	8.01	40.13
chr6	8861412	8861872	chr6.70159	33.1301714077939	0.00219435652173913	0.978865217391304	0	0	6	6	0	0	1.3	1.3
chr6	8862313	8924867	chr6.70160	8.62157687187113	0.00120307726950694	0.97421731623877	670	21109	4343	25390	1.07	33.75	6.94	40.59
chr6	8982542	9006909	chr6.70176	1.7639374303261	0.000871286159288557	0.979268806172282	420	9856	572	10559	1.72	40.45	2.35	43.33
chr6	9008499	9014687	chr6.70177	17.977762215422	0.000628708592514497	0.981	155	3849	16	3865	2.5	62.2	0.26	62.46
chr6	9015088	9031821	chr6.70178	8.76967065442563	0.000558778561927284	0.980182692882328	422	8294	82	8376	2.52	49.57	0.49	50.06
chr6	9382513	9430956	chr6.70194	0.95370816218589	0.000843769192135312	0.960750448981277	235	16523	5183	21574	0.49	34.11	10.7	44.53
chr6	9504244	9508858	chr6.70201	2.38934204279462	0.00195333041847042	0.960285435630689	0	1787	11	1787	0	38.73	0.24	38.73
chr6	9509421	9516765	chr6.70202	8.06171473332209	0.000685302363367799	0.971893518518519	124	3275	1160	4444	1.69	44.59	15.8	60.51
chr6	10211841	10214051	chr6.70217	7.66672670297794	0.00214441321510297	0.962261085972851	0	1151	0	1151	0	52.08	0	52.08
chr6	10219339	10264209	chr6.70219	1.22944133122664	0.00145308168391262	0.961566436371741	582	23858	1275	24913	1.3	53.17	2.84	55.52
chr6	10266521	10270853	chr6.70220	1.93518047477698	0.00265443331278891	0.957088180978763	259	653	720	1399	5.98	15.07	16.62	32.29
chr6	10271267	10272359	chr6.70221	1.69140240303528	0.0021046956043956	0.95207967032967	0	82	165	247	0	7.51	15.11	22.62
chr6	12264800	12266484	chr6.70293	4.03115224634556	0.00127013350683149	0.952	0	580	36	616	0	34.44	2.14	36.58
chr6	12394200	12424800	chr6.70309	1.15185682849639	0.000751707708293973	0.957188986928105	367	13211	1427	14434	1.2	43.17	4.66	47.17
chr6	12441975	12460478	chr6.70310	6.13711352037977	0.000947798675948676	0.969761714316597	443	8367	312	8687	2.39	45.22	1.69	46.95
chr6	12460927	12514301	chr6.70311	8.46253072334963	0.00097288208287213	0.960316427474051	595	25035	1339	26357	1.11	46.9	2.51	49.38
chr6	12515187	12537557	chr6.70314	2.49692513798101	0.00159543641537925	0.969328967367009	33	11095	459	11554	0.15	49.6	2.05	51.65
chr6	12537927	12583001	chr6.70315	2.2700006790918	0.00113913320486611	0.957593357589741	302	23492	1984	25548	0.67	52.12	4.4	56.68
chr6	12595191	12615119	chr6.70318	1.23383176388713	0.00104460008473679	0.968066840626254	407	6006	901	7240	2.04	30.14	4.52	36.33
chr6	12615696	12624205	chr6.70321	1.18271541628112	0.00186727998754088	0.964308379363028	113	5230	214	5445	1.33	61.46	2.51	63.99
chr6	12664510	12689350	chr6.70324	1.34409859661833	0.000959638398601398	0.955392592592592	1015	15966	100	16099	4.09	64.28	0.4	64.81
chr6	14066818	14086581	chr6.70382	1.55906958477116	0.000833934543254688	0.951597125942418	661	12533	222	12636	3.34	63.42	1.12	63.94
chr6	14475022	14475354	chr6.70386	1.9283004876058	0.00301126204819277	0.955246987951807	0	0	0	0	0	0	0	0
chr6	14475560	14476575	chr6.70387	2.02649632333328	0.000726091048034935	0.95296157635468	0	357	0	357	0	35.17	0	35.17
chr6	14478238	14499065	chr6.70389	2.14155091639956	0.00101348997680583	0.956717530129159	221	15771	602	16361	1.06	75.72	2.89	78.56
chr6	14599919	14617916	chr6.70403	7.08665207368846	0.000805350740926786	0.953048841473579	145	6813	1215	7909	0.81	37.86	6.75	43.95
chr6	14618192	14622274	chr6.70405	3.55873249873706	0.000455869549822964	0.971537481626654	0	1149	147	1296	0	28.15	3.6	31.75
chr6	14622595	14635487	chr6.70406	2.76048424946139	0.00125082542259972	0.980191746819733	183	4455	772	5003	1.42	34.56	5.99	38.81
chr6	14635615	14662040	chr6.70407	1.18595083450964	0.00129553599412341	0.967183235572375	35	7752	1586	9267	0.13	29.34	6	35.07
chr6	15022197	15037923	chr6.70408	3.48362517377473	0.000987754141584397	0.969887765483912	99	10338	541	10817	0.63	65.74	3.44	68.78
chr6	15038721	15052859	chr6.70409	31.2424905164292	0.00071697205898908	0.964252086575188	133	7542	526	8040	0.94	53.35	3.72	56.87
chr6	16771448	16772463	chr6.70484	3.68467884637744	0.00380046907630522	0.961906403940887	0	742	0	742	0	73.1	0	73.1
chr6	16772988	16780080	chr6.70485	1.13710385638556	0.00118432034862385	0.952811618725324	0	3185	587	3736	0	44.91	8.28	52.68
chr6	16780345	16798795	chr6.70486	7.08931552506434	0.000747257796346127	0.963453604336043	93	13973	432	14316	0.5	75.73	2.34	77.59
chr6	16798902	16803876	chr6.70487	26.0106078624156	0.000780988032678295	0.956515882589465	68	800	378	1178	1.37	16.08	7.6	23.68
chr6	16805291	16806887	chr6.70489	2.84713062067464	0.000645716541353384	0.956503759398496	0	658	313	890	0	41.23	19.61	55.76
chr6	19349357	19356589	chr6.70608	2.47696181284	0.00155907621747832	0.955829507743363	57	3184	0	3206	0.79	44.03	0	44.33
chr6	19424662	19438513	chr6.70617	7.04217327480721	0.00135084336408132	0.952590715471807	86	7392	291	7719	0.62	53.37	2.1	55.73
chr6	19443044	19445885	chr6.70619	30.8938354026876	0.00171714113761468	0.956428018303414	94	33	188	307	3.31	1.16	6.62	10.81
chr6	19446211	19450051	chr6.70620	44.4253883784985	0.000593096131687243	0.966355989583333	36	2184	274	2458	0.94	56.88	7.14	64.01
chr6	19993870	20024234	chr6.70625	2.87312387715739	0.0010380030285876	0.952021406929258	956	14358	1269	15521	3.15	47.29	4.18	51.12
chr6	20024514	20033361	chr6.70626	2.79210544608925	0.000696865203347526	0.959262009720809	433	4531	416	5010	4.89	51.22	4.7	56.63
chr6	20033843	20034072	chr6.70627	4.74775527893652	0.000473414847161572	0.962	0	0	0	0	0	0	0	0
chr6	20034513	20036438	chr6.70628	5.00203738700549	0.00143743195135434	0.961470649350649	0	645	468	1111	0	33.51	24.31	57.71
chr6	20036803	20042557	chr6.70629	4.10716073169915	0.000783352869861716	0.957927876259993	29	1868	439	2307	0.5	32.46	7.63	40.09
chr6	20043216	20049614	chr6.70631	2.53992404456069	0.000978963790613719	0.959101281650516	0	2334	528	2833	0	36.48	8.25	44.28
chr6	20049674	20092036	chr6.70634	1.06104989825371	0.000935199949272376	0.957616354279779	503	23890	1547	25454	1.19	56.39	3.65	60.09
chr6	20092501	20099555	chr6.70635	4.82314051125275	0.00135076245481433	0.956959597391551	0	1875	180	2019	0	26.58	2.55	28.62
chr6	20100646	20100934	chr6.70640	2.89416484675443	0.000446274305555556	0.952	0	0	0	0	0	0	0	0
chr6	21232635	21233314	chr6.70663	5.81077148893242	0.000552859646539028	0.954452135493373	0	109	0	109	0	16.05	0	16.05
chr6	21233602	21236827	chr6.70664	4.29832531657772	0.00146989564660691	0.959318139534884	82	1954	0	1998	2.54	60.59	0	61.95
chr6	21236918	21259092	chr6.70665	2.63635462916256	0.000896153918150119	0.955665734644178	330	12675	853	13482	1.49	57.16	3.85	60.8
chr6	21259707	21261027	chr6.70667	1.19405577534889	0.000625944319344933	0.956304545454545	0	464	0	464	0	35.15	0	35.15
chr6	21271305	21341515	chr6.70671	8.43300284571337	0.00102082806380596	0.959121136590229	1390	34126	4465	38806	1.98	48.61	6.36	55.27
chr6	21341847	21352189	chr6.70672	2.81365345541282	0.00119708831226766	0.962356894217753	129	5204	177	5396	1.25	50.32	1.71	52.18
chr6	21370586	21405117	chr6.70677	1.48689131350717	0.00121021864254747	0.959076250325794	467	12524	1578	14095	1.35	36.27	4.57	40.82
chr6	22227946	22250028	chr6.70709	2.80030933751313	0.000900529027531897	0.9720613169097	25	12525	1299	13791	0.11	56.72	5.88	62.45
chr6	22250620	22260652	chr6.70710	9.82941952078795	0.00104193442025099	0.97306798245614	0	4275	1269	5544	0	42.61	12.65	55.26
chr6	22620336	22622047	chr6.70740	1.69785980175098	0.000313579866412214	0.961567504383402	203	970	0	970	11.86	56.69	0	56.69
chr6	22726924	22744629	chr6.70745	1.13863212745091	0.000890390332107769	0.959356227054504	230	4759	674	5488	1.3	26.88	3.81	31
chr6	23177198	23232940	chr6.70746	3.90911124433681	0.00105887070133185	0.982075939148219	506	21717	1972	23638	0.91	38.96	3.54	42.41
chr6	23233431	23291993	chr6.70749	1.48711760882233	0.00124592139345769	0.9803639219972	968	37587	1933	39704	1.65	64.18	3.3	67.8
chr6	23301294	23315023	chr6.70752	3.58667538957847	0.00140160287369125	0.978447374171462	72	4076	405	4482	0.52	29.69	2.95	32.65
chr6	23315346	23315872	chr6.70755	2.14084368383856	0.00135875108225108	0.980621673003802	0	360	0	360	0	68.44	0	68.44
chr6	23316259	23319548	chr6.70758	1.05476383541318	0.00102310969512195	0.975764366068714	0	617	190	807	0	18.76	5.78	24.54
chr6	23319961	23329723	chr6.70759	1.8026086187844	0.00146931163425047	0.979891210817455	65	4488	265	4697	0.67	45.97	2.71	48.12
chr6	23330369	23337918	chr6.70760	1.77412696151015	0.000844920150909898	0.9845957080408	27	2585	286	2871	0.36	34.24	3.79	38.03
chr6	23388869	23392087	chr6.70767	2.80908524733153	0.00163256169504071	0.969732753262896	33	729	230	933	1.03	22.65	7.15	28.99
chr6	23392483	23394042	chr6.70768	13.3033569463838	0.00178459418938307	0.976980115458627	127	1024	0	1026	8.15	65.68	0	65.81
chr6	23394281	23404061	chr6.70769	22.7899432075716	0.000671309387459224	0.977387423312883	595	3609	389	4123	6.08	36.9	3.98	42.16
chr6	23408367	23409380	chr6.70772	0.945478218257713	0.00140047685459941	0.978407699901283	0	53	200	253	0	5.23	19.74	24.98
chr6	23410047	23411062	chr6.70773	1.29117672503122	0.000524409672619048	0.980908374384236	0	520	0	520	0	51.23	0	51.23
chr6	23411548	23426206	chr6.70774	0.948974276922287	0.00107230809171878	0.979624505389548	142	9622	363	10016	0.97	65.64	2.48	68.33
chr6	23435008	23440043	chr6.70776	12.3975597048507	0.000940270224378411	0.978907447864946	0	2583	652	3133	0	51.3	12.95	62.22
chr6	23440790	23444306	chr6.70779	32.519305905404	0.00183042283567462	0.981	0	755	59	814	0	21.47	1.68	23.15
chr6	23445384	23460243	chr6.70780	25.9389541225254	0.00101044004164273	0.973170334477421	160	3053	1369	4432	1.08	20.55	9.21	29.83
chr6	23644405	23661355	chr6.70782	11.0202056279351	0.0013447360988526	0.973399056047197	202	5160	676	5874	1.19	30.44	3.99	34.65
chr6	23662328	23676317	chr6.70783	12.4310563062511	0.00210891169200676	0.972302165987562	52	11609	381	11990	0.37	82.99	2.72	85.71
chr6	23676699	23685672	chr6.70785	11.9436504465132	0.00202892428321443	0.961614621642706	157	3532	141	3742	1.75	39.36	1.57	41.7
chr6	23916811	23948279	chr6.70799	28.9472601660035	0.000942362920276024	0.957467967459006	323	13888	613	14547	1.03	44.13	1.95	46.23
chr6	40591239	40615614	chr6.71454	21.0206371604759	0.0010392982087158	0.950397866666667	542	7920	712	8889	2.22	32.49	2.92	36.47
chr6	41318625	41336867	chr6.71480	7.80359708302131	0.000925350783992511	0.951871340861748	169	13350	130	13430	0.93	73.18	0.71	73.62
chr6	41337355	41340381	chr6.71481	1.41035266105305	0.000522861825516894	0.951	39	1449	278	1710	1.29	47.88	9.19	56.51
chr6	41349999	41373556	chr6.71484	8.45867675845121	0.00113130335782813	0.950868107144373	743	14943	616	15293	3.15	63.43	2.61	64.92
chr6	41374299	41379625	chr6.71485	4.60285632522517	0.000965298358558943	0.953481036425084	76	1454	316	1772	1.43	27.3	5.93	33.27
chr6	41391470	41395324	chr6.71486	6.19565814110321	0.00179769974626445	0.958	124	1732	252	1938	3.22	44.94	6.54	50.29
chr6	41432395	41460163	chr6.71497	51.3592021198969	0.000893674611425368	0.956692775857101	950	13953	1905	16097	3.42	50.25	6.86	57.97
chr6	66596533	66624248	chr6.72371	16.7554085642958	0.00340499021981796	0.951213278008299	524	16235	0	16292	1.89	58.58	0	58.78
chr6	67060396	67128193	chr6.72374	1.78462168852384	0.0011487897909298	0.960526557222296	1622	37902	570	38719	2.39	55.91	0.84	57.11
chr6	67314495	67325145	chr6.72382	9.12378329048671	0.0006803260830728	0.969	38	7957	0	7957	0.36	74.71	0	74.71
chr6	67433180	67557244	chr6.72395	1.9400515616768	0.000983798674260738	0.963585334988393	1590	63515	1713	65418	1.28	51.2	1.38	52.73
chr6	67688283	67700491	chr6.72398	11.0615832802221	0.00106466062848454	0.963010976408912	92	10482	85	10482	0.75	85.86	0.7	85.86
chr6	67700996	67756129	chr6.72402	1.86563138889533	0.00108513947539222	0.963683492645058	842	29126	695	29888	1.53	52.83	1.26	54.21
chr6	67894070	67943344	chr6.72411	16.7667193023875	0.00156442132924443	0.968429942769006	1809	32929	124	33195	3.67	66.83	0.25	67.37
chr6	68533495	68563327	chr6.72420	6.62285681912588	0.00107386365372892	0.956846104853848	849	18824	966	19870	2.85	63.1	3.24	66.61
chr6	74549745	74564768	chr6.72589	1.93887819100411	0.000560842062988797	-1	731	13899	0	13899	4.87	92.52	0	92.52
chr6	92692157	92725661	chr6.73350	1.57315419387167	0.000735226036670277	0.956061097182426	834	20212	471	20681	2.49	60.33	1.41	61.73
chr6	92877113	92910560	chr6.73359	5.31446324833695	0.000568334510899133	0.953858343050199	209	12902	1832	14607	0.62	38.57	5.48	43.67
chr6	92944366	92957670	chr6.73363	2.98973875593416	0.000658190539492633	0.96924902285027	549	8083	85	8172	4.13	60.76	0.64	61.43
chr6	92958053	92963453	chr6.73365	7.38041405963642	0.00105500205089252	0.962670185185185	83	287	631	956	1.54	5.31	11.69	17.7
chr6	95055008	95089607	chr6.73414	15.2459144623114	0.0020361479121101	0.953079048527414	619	14652	1137	15778	1.79	42.35	3.29	45.6
chr6	102618033	102814203	chr6.73605	2.82055460036623	0.00122769897081516	0.954603802824081	3088	112529	2553	115566	1.57	57.36	1.3	58.91
chr6	102846120	102874494	chr6.73607	2.62890990480665	0.00108894640340323	0.959211249735674	991	16664	464	17230	3.49	58.73	1.64	60.72
chr6	102874945	102880341	chr6.73608	21.2293715269745	0.000546055114907464	0.959586360266864	0	1935	93	2028	0	35.86	1.72	37.58
chr6	102883148	102897291	chr6.73609	5.70370304590094	0.000942799829628427	0.963698578802234	214	6480	296	6640	1.51	45.82	2.09	46.95
chr6	102912320	102996234	chr6.73611	1.18999065551889	0.000585371615801483	0.961053614414758	956	49423	623	50222	1.14	58.9	0.74	59.85
chr6	104259646	104334678	chr6.73630	10.5885483508093	0.00104715418182414	0.959893152255037	1450	35931	2359	38319	1.93	47.89	3.14	51.07
chr6	106055920	106060539	chr6.73710	1.89380420049709	0.000828054962446352	0.9647092444252	45	957	993	1995	0.97	20.72	21.5	43.19
chr6	106279028	106300068	chr6.73723	20.756697718227	0.000964634244851259	0.950781796577946	568	5543	1874	7404	2.7	26.35	8.91	35.19
chr6	106302809	106318129	chr6.73724	53.3106119475852	0.000797558698977538	0.962571409921671	169	6444	444	6802	1.1	42.06	2.9	44.4
chr6	106319111	106328828	chr6.73726	12.3283554957497	0.00118865205667276	0.958292682926829	59	2851	1664	4466	0.61	29.34	17.12	45.96
chr6	124058130	124070762	chr6.74439	1.11057701270883	0.00122553142807805	0.95152113679544	143	5887	935	6794	1.13	46.6	7.4	53.78
chr6	124072697	124124749	chr6.74440	3.73448565530266	0.00107512906611452	0.953912107123645	659	32303	1386	33572	1.27	62.06	2.66	64.5
chr6	148442947	148443421	chr6.75379	122.267341056047	0	0.962776371308017	0	0	17	17	0	0	3.59	3.59
chr6	148446531	148451333	chr6.75381	1.15869273633086	0.000674846654421412	0.961318200749688	113	1598	328	1929	2.35	33.28	6.83	40.17
chr6	148451523	148454947	chr6.75385	5.39301087164957	0.000611132414085702	0.954523656542056	0	1288	24	1312	0	37.62	0.7	38.32
chr6	148456956	148458444	chr6.75388	9.89306572904357	0.000462656805664831	0.952411962365591	0	403	41	444	0	27.08	2.76	29.84
chr6	148458540	148461365	chr6.75389	12.1632501783784	0.00139089877997476	0.960678584070797	0	1388	48	1388	0	49.13	1.7	49.13
chr6	148461776	148466873	chr6.75390	24.7024157167664	0.0020575132437197	0.964531292917402	0	2625	146	2753	0	51.5	2.86	54.01
chr6	148468304	148478125	chr6.75396	5.84650902671872	0.00146066939908556	0.959358415639955	38	4621	836	5434	0.39	47.05	8.51	55.33
chr6	148478374	148478860	chr6.75397	5.92028057915661	0.00102235720164609	0.968944444444444	0	136	0	136	0	27.98	0	27.98
chr6	148478926	148486212	chr6.75398	13.775889218923	0.00036669713362939	0.971477628328301	0	5414	0	5414	0	74.31	0	74.31
