chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr4	12993404	13014849	chr4.57467	1.9795806603	0.000791596956300813	0.966915598041502	44	10829	1277	12094	0.21	50.5	5.95	56.4
chr4	13041697	13063679	chr4.57480	1.03237949105772	0.00115095286356822	0.959866072240924	508	11670	1674	13205	2.31	53.09	7.62	60.07
chr4	13063870	13098881	chr4.57481	4.2893112120157	0.00123326736256089	0.971137813829939	594	18273	1933	20113	1.7	52.19	5.52	57.45
chr4	13099816	13104044	chr4.57482	3.96421887170242	0.00101215522163787	0.973745742667928	0	1442	161	1603	0	34.11	3.81	37.91
chr4	13104604	13128392	chr4.57483	4.72134946072859	0.000895696391896938	0.962149865478392	83	13154	1550	14627	0.35	55.3	6.52	61.49
chr4	14263648	14277043	chr4.57551	6.25233069105126	0.00112577046169121	0.970115565509518	31	5634	700	6352	0.23	42.06	5.23	47.42
chr4	14298663	14303513	chr4.57552	2.33296971311923	0.000512084611048478	0.974014639175258	130	2503	0	2544	2.68	51.61	0	52.45
chr4	14303744	14304138	chr4.57555	1.48025014111408	0.000278112923076923	0.975	0	92	0	92	0	23.35	0	23.35
chr4	17109596	17117148	chr4.57610	4.5404195289673	0.00142510391345848	0.952503177966102	80	5948	183	5982	1.06	78.76	2.42	79.21
chr4	17256079	17289363	chr4.57611	44.0510174803674	0.00119790953177258	0.969598125225334	351	16489	1380	17713	1.05	49.54	4.15	53.22
chr4	17295911	17317217	chr4.57612	1.90645739947117	0.00136943711032028	0.971774852154322	153	14401	347	14737	0.72	67.59	1.63	69.17
chr4	17317571	17327189	chr4.57613	2.36674366319826	0.000661803075768942	0.960928155541693	63	2863	702	3539	0.66	29.77	7.3	36.8
chr4	17327789	17373349	chr4.57614	2.07562830194814	0.00104529002403536	0.964925504828797	566	24615	1029	25682	1.24	54.03	2.26	56.37
chr4	17374929	17390909	chr4.57615	2.85873032920663	0.000877825773280685	0.963110325406758	112	10088	627	10637	0.7	63.13	3.92	66.56
chr4	17391208	17415804	chr4.57616	11.3996107872092	0.00137105367816092	0.961321475036591	1073	14018	307	14305	4.36	56.99	1.25	58.16
chr4	17415805	17429303	chr4.57617	17.9059467924046	0.000892538675062079	0.95937553711661	131	7082	560	7709	0.97	52.47	4.15	57.11
chr4	17437087	17460237	chr4.57620	43.7922258342471	0.00173711540472106	0.953487559395248	440	19307	137	19483	1.9	83.4	0.59	84.16
chr4	18746442	18754575	chr4.57678	10.3649157233895	0.00271570132749612	0.962231157014632	0	3890	86	3976	0	47.83	1.06	48.89
chr4	18757050	18768801	chr4.57680	4.38336317909348	0.000837252330966347	0.967575525487193	103	6435	312	6753	0.88	54.76	2.66	57.47
chr4	19041936	19056907	chr4.57698	11.1251291635257	0.000874168882668533	0.959319551132189	105	5188	1229	6396	0.7	34.65	8.21	42.72
chr4	19058445	19078498	chr4.57699	2.79496214674234	0.000520388353413655	0.968124470154091	118	11297	960	12276	0.59	56.34	4.79	61.22
chr4	19086229	19087519	chr4.57700	25.8775360613796	0.00011086487804878	0.98	0	340	0	340	0	26.36	0	26.36
chr4	20242721	20251106	chr4.57707	13.1796178115848	0.000920702246904123	0.959424567680382	113	3920	156	4105	1.35	46.75	1.86	48.96
chr4	20251398	20253527	chr4.57708	3.13633941329856	0.000562152531997774	0.951975575387506	0	91	261	352	0	4.27	12.26	16.53
chr4	23314212	23321855	chr4.57748	2.92133462945653	0.000575822502693551	0.960668454795237	248	4866	95	4954	3.24	63.67	1.24	64.82
chr4	23322506	23323045	chr4.57749	4.29108484578944	0.000372977756653992	0.950192949907236	0	0	115	115	0	0	21.34	21.34
chr4	23560980	23562545	chr4.57776	12.4104891725649	0.00162634680851064	0.955709904153355	4	248	307	555	0.26	15.85	19.62	35.46
chr4	24263230	24276437	chr4.57840	4.82567295710585	0.0013700682266221	0.953592034527145	116	4530	2060	6573	0.88	34.3	15.6	49.77
chr4	24277058	24294219	chr4.57844	6.08236200494021	0.000883128237806558	0.961921508070625	234	5523	2120	7613	1.36	32.18	12.35	44.36
chr4	24399393	24403043	chr4.57887	0.956453408534702	0.000653133423388653	0.962153698630137	44	2266	21	2277	1.21	62.08	0.58	62.38
chr4	24411820	24415352	chr4.57893	6.36517884965	0.00108053859726511	0.967432899207248	0	2430	220	2650	0	68.8	6.23	75.03
chr4	24416117	24423473	chr4.57894	12.1861524872176	0.000521352958531388	0.964202691680261	30	3010	454	3464	0.41	40.92	6.17	47.09
chr4	24423935	24425916	chr4.57895	26.6845481026952	0.000596460689283791	0.958469964664311	35	51	273	329	1.77	2.57	13.78	16.61
chr4	24428100	24432187	chr4.57902	16.4853998576836	0.000881459555879141	0.964231220944458	0	2251	277	2512	0	55.08	6.78	61.46
chr4	24433222	24433565	chr4.57903	10.2136429025783	0.00105864139941691	0.969	0	234	26	234	0	68.22	7.58	68.22
chr4	24434116	24437006	chr4.57904	6.03086345636572	0.00088186508650519	0.965660207612457	0	325	823	1106	0	11.25	28.48	38.27
chr4	24441587	24448236	chr4.57905	2.22918423899079	0.000549386067370939	0.958720409084073	59	2330	1217	3547	0.89	35.04	18.3	53.35
chr4	24448760	24449739	chr4.57906	2.17947707531137	0.000671093973442288	0.956946884576098	0	0	0	0	0	0	0	0
chr4	24450315	24450551	chr4.57908	1.97836124211726	0	0.955847457627119	0	143	0	143	0	60.59	0	60.59
chr4	24454393	24457725	chr4.57911	1.02231757709822	0.000932167317487267	0.952336434573829	0	2523	9	2523	0	75.72	0.27	75.72
chr4	25473352	25478087	chr4.57988	2.69457056573614	0.00114924672354949	0.952	172	2190	24	2196	3.63	46.25	0.51	46.38
chr4	25578513	25590977	chr4.58004	1.26771100705058	0.000835495989672978	0.964	841	7648	34	7702	6.75	61.36	0.27	61.79
chr4	25591616	25610330	chr4.58006	4.68791596019037	0.000760327436548223	0.963965640696804	416	15431	67	15509	2.22	82.46	0.36	82.87
chr4	25611079	25619430	chr4.58011	2.56347428881999	0.00186490366350068	0.960668662435636	1061	6201	0	6301	12.71	74.25	0	75.45
chr4	25621093	25624401	chr4.58012	8.86382666912535	0.000930357838320679	0.956322551390568	44	907	119	1056	1.33	27.42	3.6	31.92
chr4	25966541	25970162	chr4.58035	36.7589863645097	0.00124288749553412	0.964035901684618	34	2213	24	2213	0.94	61.12	0.66	61.12
chr4	26023972	26030026	chr4.58041	2.80427433334932	0.00259030522925351	0.974	32	3126	349	3454	0.53	51.64	5.76	57.05
chr4	26030421	26040572	chr4.58042	1.77713216820474	0.000887163429895713	0.97045039897547	57	5066	570	5598	0.56	49.91	5.62	55.15
chr4	27103731	27111262	chr4.58107	17.3764310575472	0.000861624951456311	0.952898552649051	141	4880	51	4928	1.87	64.8	0.68	65.44
chr4	27368006	27374049	chr4.58116	1.41344854201652	0.000582720308043354	0.958886976667219	178	3133	268	3495	2.95	51.85	4.43	57.84
chr4	27374504	27383209	chr4.58118	4.1120099268085	0.000822097392128971	0.982827914991384	0	7232	0	7232	0	83.08	0	83.08
chr4	27383379	27446986	chr4.58120	1.82996643061365	0.000824379709221271	0.977981888785826	534	38813	1372	40111	0.84	61.02	2.16	63.06
chr4	27609863	27629195	chr4.58127	1.40652486407924	0.00100446008265886	0.977231015932133	425	9513	555	10218	2.2	49.21	2.87	52.86
chr4	27641589	27686541	chr4.58131	1.94049655080198	0.00097652675254499	0.97424641840185	479	15370	2122	16999	1.07	34.19	4.72	37.82
chr4	27687086	27701550	chr4.58132	3.55877531978994	0.00131648498514246	0.956618155420354	101	7601	242	7861	0.7	52.55	1.67	54.35
chr4	27781074	27857769	chr4.58147	2.09036567636601	0.00113618349416331	0.986439793989178	815	38162	1988	40121	1.06	49.76	2.59	52.31
chr4	27858099	27905301	chr4.58148	14.9685027932091	0.00105805060294664	0.993900088979281	530	31070	573	31348	1.12	65.82	1.21	66.41
chr4	27947136	27949682	chr4.58154	3.65774400671329	0.000819254400977995	0.967767085624509	0	180	298	478	0	7.07	11.7	18.77
chr4	27949855	27958161	chr4.58156	9.39263806338117	0.00129672462983601	0.979743679267999	138	4954	34	5027	1.66	59.64	0.41	60.52
chr4	27958510	27963969	chr4.58158	1.08001486919545	0.00130129290348743	0.991276241069793	259	4555	0	4609	4.74	83.44	0	84.43
chr4	28132192	28195820	chr4.58169	0.9309780646325	0.000908230607111414	0.975338765952097	592	38358	871	39210	0.93	60.28	1.37	61.62
chr4	28422433	28437070	chr4.58183	2.48478827421811	0.00074251392339988	0.973262280521965	162	14471	0	14473	1.11	98.87	0	98.88
chr4	28840862	28864884	chr4.58186	1.98818348001991	0.00103241566762258	0.993063192073932	553	17734	147	17847	2.3	73.82	0.61	74.29
chr4	28865281	28899150	chr4.58188	4.04387194752199	0.000860827205293401	0.984449171809029	338	13984	1213	15277	1	41.29	3.58	45.11
chr4	28904548	28927973	chr4.58193	9.31573658077509	0.000979942910811866	0.991141387406617	76	10532	606	11118	0.32	44.96	2.59	47.46
chr4	28928526	28932850	chr4.58195	20.6583084177663	0.0012282499330656	0.99200185013876	67	1268	32	1302	1.55	29.32	0.74	30.11
chr4	28934209	28935517	chr4.58196	1.64826137588285	0.0022444606613455	0.994	27	321	0	321	2.06	24.54	0	24.54
chr4	29040427	29047667	chr4.58200	3.2286183508807	0.000918949489713267	0.957834116022099	139	1665	315	2005	1.92	23	4.35	27.69
chr4	29374005	29428792	chr4.58206	0.934083641038961	0.000782006169879934	0.982167977804954	563	23456	1654	25106	1.03	42.81	3.02	45.82
chr4	29803242	29846756	chr4.58216	2.65156777742591	0.00110962746425427	0.965075699774785	1138	26212	791	27009	2.62	60.24	1.82	62.07
chr4	29846965	29945008	chr4.58217	2.23112342492663	0.0011392122093912	0.976548789816713	803	51297	1283	52702	0.82	52.32	1.31	53.75
chr4	29945149	29951440	chr4.58221	1.68673777377048	0.000631181411479105	0.992	31	2458	0	2458	0.49	39.07	0	39.07
chr4	30009489	30126486	chr4.58227	3.97550053865988	0.00118594040389729	0.983759959657085	2592	60411	939	61452	2.22	51.63	0.8	52.52
chr4	30128078	30128783	chr4.58228	2.19152634758961	0.00163642110091743	0.975476595744681	0	134	0	134	0	19.01	0	19.01
chr4	30291075	30390349	chr4.58229	0.982168558554511	0.00139879286122897	0.972801236980478	1933	48591	1833	50591	1.95	48.95	1.85	50.96
chr4	30390714	30466918	chr4.58230	5.53359500170528	0.00131047321024868	0.969333381449793	1307	38821	1142	40166	1.72	50.94	1.5	52.71
chr4	31276157	31319952	chr4.58265	7.35180046955645	0.00159379891255576	0.964893138486128	542	26993	1293	28127	1.24	61.63	2.95	64.22
chr4	31353629	31357683	chr4.58269	1.26780642011368	0.002236071801166	0.983	175	1723	84	1893	4.32	42.5	2.07	46.69
chr4	31367276	31387523	chr4.58271	39.5690389355203	0.00104372011658339	0.976366869165802	230	9045	646	9685	1.14	44.67	3.19	47.83
chr4	31407167	31446306	chr4.58273	1.1979640307985	0.00140936113266098	0.966751092260916	692	17280	1762	19062	1.77	44.15	4.5	48.7
chr4	31994331	31999000	chr4.58300	1.01689836609433	0.000890907941787942	0.985375455129578	382	3860	11	3871	8.18	82.67	0.24	82.91
chr4	32188413	32230196	chr4.58309	2.13982970213791	0.00231959464850039	0.972860086638106	927	22723	517	23556	2.22	54.38	1.24	56.38
chr4	32230669	32231648	chr4.58310	11.0965786028032	0.0015791335828877	0.98297139938713	60	69	13	117	6.13	7.05	1.33	11.95
chr4	32232150	32298442	chr4.58311	4.24542413080022	0.00209027493591277	0.966656549809932	973	23275	3050	26450	1.47	35.11	4.6	39.9
chr4	32304898	32321455	chr4.58312	1.77144600350854	0.00165026656019307	0.988994322642991	70	11743	49	11806	0.42	70.92	0.3	71.31
chr4	32575127	32637603	chr4.58317	5.35478563825659	0.00142095360560995	0.989541535949805	484	39115	1642	40576	0.77	62.61	2.63	64.95
chr4	32638297	32653040	chr4.58321	2.35173573496462	0.00303153323863636	0.985530828189649	300	7777	58	7863	2.03	52.75	0.39	53.33
chr4	32823421	32834638	chr4.58333	1.38715380950636	0.000721983603300733	-1	1417	9438	51	9545	12.63	84.14	0.45	85.09
chr4	32840638	32900645	chr4.58334	0.901181360890638	0.00129954559904955	-1	2412	27445	1551	29198	4.02	45.74	2.58	48.66
chr4	33152817	33169331	chr4.58338	1.91134848603468	0.000842377235361984	0.968368051350369	300	7893	820	8704	1.82	47.8	4.97	52.71
chr4	33573442	33575009	chr4.58351	2.7019315519687	0.000249058655126498	0.993	27	181	6	187	1.72	11.55	0.38	11.93
chr4	33575549	33643649	chr4.58352	0.983453188667515	0.000761450749879052	0.988442907488987	255	45081	975	46080	0.37	66.2	1.43	67.67
chr4	34490541	34531631	chr4.58361	3.57995211608166	0.00146189486371163	0.972550888293988	1055	23388	1216	24596	2.57	56.92	2.96	59.86
chr4	34531965	34554583	chr4.58362	7.86722746575789	0.00131347218879278	0.972590370501371	77	11674	865	12518	0.34	51.61	3.82	55.35
chr4	34555357	34556408	chr4.58363	25.8935368609589	0	0.9650675547098	0	1051	0	1051	0	100	0	100
chr4	34556535	34586108	chr4.58364	16.0324103517934	0.000807740347483024	0.963930984343827	552	13938	900	14969	1.87	47.13	3.04	50.62
chr4	35094344	35120759	chr4.58372	4.21694572690333	0.00102230070007584	0.979858262350937	888	16789	69	16995	3.36	63.56	0.26	64.34
chr4	36652677	36663600	chr4.58419	23.367858718665	0.00075647447786132	0.955484665384967	120	7370	269	7682	1.1	67.47	2.46	70.33
chr4	36663727	36665975	chr4.58420	82.3044072315584	0.000709265689418232	0.955177935943061	39	315	0	315	1.73	14.01	0	14.01
chr4	36666700	36671762	chr4.58422	54.3868381238044	0.00050966602	0.95546305807981	0	1603	202	1805	0	31.67	3.99	35.66
chr4	37022328	37038663	chr4.58432	0.991848601616808	0.0013900319086547	0.954011325374962	364	9093	309	9356	2.23	55.67	1.89	57.28
chr4	37038799	37074202	chr4.58433	3.08679567240429	0.00171506184528869	0.956428833714656	818	14981	1394	16436	2.31	42.32	3.94	46.43
chr4	37127046	37130817	chr4.58436	5.80961636038571	0.000948894841703057	0.950599310527711	0	3575	0	3575	0	94.8	0	94.8
chr4	37239014	37241822	chr4.58442	6.17394684969049	0.000722261701308699	0.962839387464387	36	759	98	893	1.28	27.03	3.49	31.8
chr4	37242820	37243531	chr4.58443	10.9440949130196	0.000490869198312236	0.952725738396625	0	129	6	135	0	18.14	0.84	18.99
chr4	37691964	37701516	chr4.58451	2.50880527861586	0.00115858248772504	0.958	202	4908	49	4960	2.11	51.38	0.51	51.93
chr4	37711316	37774187	chr4.58458	3.02050092678022	0.000954210050536827	0.950831241748978	982	37001	649	37746	1.56	58.85	1.03	60.04
chr4	38240317	38251024	chr4.58487	1.78223848041876	0.00168296114369501	0.952	635	8035	148	8162	5.93	75.04	1.38	76.23
chr4	38265996	38286968	chr4.58489	9.0219528255527	0.00082424393277104	0.950777465191684	441	9608	430	10075	2.1	45.81	2.05	48.04
chr4	38287340	38288614	chr4.58490	14.5876583388055	0.00117319914310197	0.951310832025118	40	612	0	648	3.14	48.04	0	50.86
chr4	38289112	38321519	chr4.58491	1.33506315241403	0.00095306540316761	0.951148887586015	508	20994	1477	22478	1.57	64.78	4.56	69.36
chr4	58665726	58720379	chr4.59226	23.8850867507384	0.00102757679895689	0.972861617843485	549	30889	1929	32543	1	56.52	3.53	59.54
chr4	58906847	58920844	chr4.59234	5.33749231962246	0.00086474424	0.971798814031578	0	5961	365	6235	0	42.59	2.61	44.55
chr4	58921079	58942854	chr4.59235	2.87376569382987	0.00156207137475333	0.979755407577497	180	12860	524	13306	0.83	59.06	2.41	61.11
chr4	59002632	59026865	chr4.59242	1.89013837688442	0.000926784232315354	0.969723104857013	379	15095	661	15766	1.56	62.29	2.73	65.06
chr4	59177075	59329580	chr4.59247	5.30552118492136	0.00133247219296274	0.965452686797154	2164	98528	1843	100477	1.42	64.61	1.21	65.88
chr4	59329879	59333531	chr4.59251	1.23428968089429	0.000544857523809524	0.96521139101862	632	2712	286	2998	17.31	74.26	7.83	82.09
chr4	59435592	59451617	chr4.59254	5.94842445965667	0.00136908519777083	0.975325928237129	133	11735	102	11837	0.83	73.23	0.64	73.87
chr4	59452379	59498105	chr4.59257	23.6002660440068	0.000896537187145947	0.967159471635393	641	25465	992	26537	1.4	55.69	2.17	58.03
chr4	60018604	60038610	chr4.59283	4.27933788250547	0.00168718489981545	0.96719689093272	699	13740	128	13933	3.49	68.68	0.64	69.64
chr4	60137779	60138522	chr4.59289	1.3012331253929	0.000433864602960969	0.985	0	498	0	498	0	67.03	0	67.03
chr4	60143668	60149932	chr4.59290	1.10281397554367	0.00116923046931408	0.986787835249042	0	5914	0	5914	0	94.41	0	94.41
chr4	60262513	60288871	chr4.59295	1.37199228986807	0.00161336302768166	0.984004438880036	176	12192	76	12285	0.67	46.26	0.29	46.61
chr4	60294403	60324903	chr4.59296	1.61728913487231	0.00167701020975135	0.985873081967213	546	15558	140	15706	1.79	51.01	0.46	51.5
chr4	60496044	60506764	chr4.59299	2.22301612767054	0.000769540056022409	0.984482462686567	40	8328	134	8462	0.37	77.69	1.25	78.94
chr4	60574224	60586105	chr4.59308	4.08451444166933	0.0013095585018642	0.965363100749095	45	4563	521	5073	0.38	38.41	4.39	42.7
chr4	60586122	60589085	chr4.59309	21.5828263106718	0.00822883333333333	0.976442794465069	19	2957	0	2963	0.64	99.8	0	100
chr4	60589220	60633533	chr4.59310	14.2002502080041	0.00159371415260243	0.970497664342292	519	22868	614	23328	1.17	51.61	1.39	52.64
chr4	60668113	60744432	chr4.59312	8.30865286215915	0.00108483519994918	0.981006996947025	982	41589	718	42403	1.29	54.49	0.94	55.56
chr4	60746312	60798168	chr4.59315	2.38857176913584	0.000972659017328888	0.97996906818883	1483	38223	56	38426	2.86	73.71	0.11	74.1
chr4	60798899	60816142	chr4.59316	1.77794766444655	0.00106122039049788	0.986086063909992	342	8692	254	8939	1.98	50.41	1.47	51.84
chr4	60818173	60824692	chr4.59317	3.12789016625857	0.000868900460251046	0.987	0	4717	0	4717	0	72.36	0	72.36
chr4	60824807	60837929	chr4.59318	2.21696836015222	0.00145130507890441	0.986714753848499	173	8880	89	8953	1.32	67.67	0.68	68.23
chr4	60838109	60883427	chr4.59319	0.972045916644387	0.00169096071141531	0.98543841299263	245	24121	772	24900	0.54	53.23	1.7	54.95
chr4	61334710	61366375	chr4.59331	25.0870303915894	0.00174465458155673	0.98563900205274	124	19076	296	19390	0.39	60.24	0.93	61.23
chr4	61366859	61368479	chr4.59333	43.596961829398	0.00263783739629866	0.988	17	167	8	182	1.05	10.31	0.49	11.23
chr4	61369492	61385386	chr4.59336	25.2375345464606	0.00140358632825719	0.978780860702152	504	10680	397	11078	3.17	67.2	2.5	69.7
chr4	61505304	61568712	chr4.59344	1.67146915353409	0.00105424213952707	0.97361400769619	732	30360	874	31506	1.15	47.88	1.38	49.69
chr4	63301947	63376077	chr4.59369	29.5997980060827	0.0012603871356868	0.950136031296371	980	43630	1274	44684	1.32	58.86	1.72	60.28
chr4	63377303	63379752	chr4.59370	22.5520339704909	0.00135568848451928	0.97	30	1541	49	1592	1.22	62.92	2	65.01
chr4	63686319	63709704	chr4.59381	1.06864513209611	0.00115368258361086	0.974513106692324	428	13247	332	13551	1.83	56.65	1.42	57.95
chr4	63710225	63726347	chr4.59385	1.43677981226196	0.00202400729267506	0.974185336806848	578	6424	359	7009	3.59	39.85	2.23	43.47
chr4	64088094	64098130	chr4.59393	3.05924073881281	0.00171174976255088	0.958894978078916	147	7339	0	7339	1.46	73.13	0	73.13
chr4	64098473	64134243	chr4.59394	4.76620399730785	0.0016285902866242	0.968992228124126	368	20502	592	21187	1.03	57.32	1.66	59.23
chr4	64255202	64333742	chr4.59400	1.92601732919238	0.00108619316163269	0.968909001782531	1158	43392	666	44206	1.47	55.25	0.85	56.28
chr4	64464550	64552323	chr4.59405	1.27997193003701	0.00180575464126581	0.966666754013193	978	39123	742	40052	1.11	44.57	0.85	45.63
chr4	65513724	65577498	chr4.59432	1.55556167923437	0.00216870755180063	0.95776476306959	750	32863	1575	34633	1.18	51.53	2.47	54.31
chr4	66724597	66725273	chr4.59478	3.66684092351495	0.00115712442105263	0.956	0	379	0	379	0	56.07	0	56.07
chr4	67015858	67020942	chr4.59485	159.975252742563	0.00110531869094261	0.959324350904799	44	4833	0	4833	0.87	95.06	0	95.06
chr4	67021509	67022667	chr4.59486	226.073026898351	0.00036984829424307	0.962	0	1091	0	1091	0	94.21	0	94.21
chr4	67023185	67026277	chr4.59487	273.44190355067	0.000860232994717594	0.962	31	2478	0	2478	1	80.14	0	80.14
chr4	67027045	67028424	chr4.59490	327.271801781936	0.00126752066715011	0.962	0	0	68	68	0	0	4.93	4.93
chr4	67028951	67041567	chr4.59494	159.548929618203	0.00108348843194985	0.965978202282815	176	6238	135	6363	1.4	49.45	1.07	50.44
chr4	67089164	67106615	chr4.59499	5.26281442175825	0.00117674326069411	0.96092945962982	421	10369	194	10585	2.41	59.42	1.11	60.66
chr4	67195467	67205561	chr4.59505	1.76055695049777	0.0006803124303233	0.964063106796117	0	3895	42	3937	0	38.59	0.42	39
chr4	67230221	67329429	chr4.59507	1.52379971859091	0.00143267645952633	0.955923433594065	913	61235	1812	63217	0.92	61.72	1.83	63.72
chr4	67339234	67379560	chr4.59510	1.09304582210286	0.000927472347024551	0.961753583296137	487	17244	751	18099	1.21	42.76	1.86	44.88
chr4	67598765	67659410	chr4.59519	2.7454639022587	0.00132796336653083	0.961963063731553	825	35877	1818	37786	1.36	59.16	3	62.31
chr4	67665084	67683644	chr4.59521	1.76240356815871	0.00107500985818704	0.95034375	214	7315	1103	8450	1.15	39.41	5.94	45.53
chr4	96473608	96475196	chr4.60320	1.17700681831959	0.000670355415617128	0.952629093198992	0	683	253	936	0	43.01	15.93	58.94
chr4	96475296	96508500	chr4.60321	1.29762050555313	0.000903947982695383	0.965172087700277	545	23832	408	24339	1.64	71.77	1.23	73.3
chr4	96615985	96701136	chr4.60337	28.9954703979906	0.00144174445326855	0.957726368451339	365	52610	1960	54528	0.43	61.78	2.3	64.04
chr4	97898025	97934543	chr4.60373	13.5791083838177	0.00103614373554534	0.950626595103784	436	16444	1345	17741	1.19	45.03	3.68	48.58
chr4	104852186	104882775	chr4.60531	6.0619378403031	0.000687466163976211	0.954133512046814	1219	25614	22	25636	3.99	83.74	0.07	83.81
chr4	111188141	111268494	chr4.60719	5.22678257277707	0.00134331472839239	0.951267183552574	1452	51570	212	51779	1.81	64.18	0.26	64.44
chr4	111778288	111800954	chr4.60729	96.9133385292705	0.00108745219251337	0.958370819729992	164	11981	972	12960	0.72	52.86	4.29	57.18
chr4	111930698	111941555	chr4.60748	1.55109884789799	0.000596738395218967	0.964802984249793	298	3015	1086	4236	2.74	27.77	10	39.02
chr4	112242626	112257279	chr4.60763	2.71364852075329	0.00118986873434125	0.953851156759708	0	11013	619	11406	0	75.16	4.22	77.84
chr4	115232933	115254417	chr4.60870	11.5196500422758	0.000916107113587936	0.951344814745857	88	9074	61	9135	0.41	42.24	0.28	42.52
chr4	115286053	115289395	chr4.60871	49.1101685325065	0.000936515546772068	0.952	29	1337	20	1357	0.87	40.01	0.6	40.6
chr4	117221476	117250620	chr4.60948	2.60795056493962	0.00120024005473318	0.957116662091683	305	12659	15	12908	1.05	43.44	0.05	44.29
chr4	117252090	117275037	chr4.60949	5.21429187314048	0.00126489506948878	0.957156578201944	95	11670	94	11794	0.41	50.86	0.41	51.4
chr4	117692847	117781865	chr4.60974	0.906235135081818	0.000934528022583097	0.957298276753016	814	53188	181	53523	0.91	59.75	0.2	60.13
chr4	118026764	118068450	chr4.60978	8.93635183918306	0.000838982537333513	0.953136064865902	708	31287	25	31372	1.7	75.05	0.06	75.26
chr4	118068898	118131463	chr4.60979	4.20093936772349	0.00103984173780897	0.954788172300807	997	38757	294	39279	1.59	61.95	0.47	62.78
chr4	118215853	118235752	chr4.60981	7.72258271535	0.000697453245840169	0.951771295039952	636	9114	33	9340	3.2	45.8	0.17	46.94
chr4	118297615	118307914	chr4.60984	2.28136900839777	0.00108698672246332	0.952	68	5560	297	5860	0.66	53.99	2.88	56.9
