chr	start	end	length	rec	bgs
chr6	3483590	3500598	17008	0.980881349953	7818.0
chr6	3501353	3516000	14647	0.981731207756	8093.0
chr6	3561648	3588880	27232	0.982	11204.0
chr6	3778119	3817025	38906	0.976	17514.0
chr6	3822076	3826041	3965	0.976	1446.0
chr6	3826451	3832168	5717	0.976	3174.0
chr6	3859472	3876522	17050	0.975183753666	8927.0
chr6	3877596	3884582	6986	0.974653306613	3806.0
chr6	4584057	4606008	21951	0.981820327092	10141.0
chr6	4606748	4607302	554	0.978483754513	148.0
chr6	4607587	4608477	890	0.972064044944	287.0
chr6	4647842	4661871	14029	0.986851308005	9396.0
chr6	4661983	4663664	1681	0.982	502.0
chr6	4663811	4667808	3997	0.982	1716.0
chr6	4667973	4678123	10150	0.981054482759	3212.0
chr6	6321246	6330162	8916	0.978311013908	3669.0
chr6	6330596	6345922	15326	0.980731436774	4633.0
chr6	6655220	6655483	263	0.982	0.0
chr6	6656509	6663699	7190	0.982	3080.0
chr6	6678564	6680541	1977	0.981	392.0
chr6	6681277	6681659	382	0.982	334.0
chr6	6681740	6682064	324	0.982	174.0
chr6	6682458	6682839	381	0.982	93.0
chr6	6683148	6683594	446	0.982	354.0
chr6	6683866	6685380	1514	0.982	898.0
chr6	6687217	6689124	1907	0.982	804.0
chr6	6689800	6692601	2801	0.982	2305.0
chr6	6801404	6821898	20494	0.979980433298	6565.0
chr6	6822840	6823311	471	0.976	147.0
chr6	6823562	6837740	14178	0.974865002116	6129.0
chr6	6838388	6859017	20629	0.975575888313	10483.0
chr6	6859233	6863429	4196	0.976	2110.0
chr6	6863944	6873706	9762	0.974914771563	6081.0
chr6	6873827	6885092	11265	0.97453448735	8395.0
chr6	6885386	6885911	525	0.976	234.0
chr6	6918948	6921244	2296	0.959866289199	37.0
chr6	6921785	6934433	12648	0.960347643896	3936.0
chr6	6935119	6951630	16511	0.957268487675	11796.0
chr6	8240002	8254655	14653	0.9611130144	7865.0
chr6	8806477	8860928	54451	0.962281353878	17489.0
chr6	8861412	8861872	460	0.978865217391	0.0
chr6	8862313	8924867	62554	0.974217316239	21109.0
chr6	8982542	9006909	24367	0.979268806172	9856.0
chr6	9008499	9014687	6188	0.981	3849.0
chr6	9015088	9031821	16733	0.980182692882	8294.0
chr6	9382513	9430956	48443	0.960750448981	16523.0
chr6	9504244	9508858	4614	0.960285435631	1787.0
chr6	9509421	9516765	7344	0.971893518519	3275.0
chr6	10211841	10214051	2210	0.962261085973	1151.0
chr6	10219339	10264209	44870	0.961566436372	23858.0
chr6	10266521	10270853	4332	0.957088180979	653.0
chr6	10271267	10272359	1092	0.95207967033	82.0
chr6	12264800	12266484	1684	0.952	580.0
chr6	12394200	12424800	30600	0.957188986928	13211.0
chr6	12441975	12460478	18503	0.969761714317	8367.0
chr6	12460927	12514301	53374	0.960316427474	25035.0
chr6	12515187	12537557	22370	0.969328967367	11095.0
chr6	12537927	12583001	45074	0.95759335759	23492.0
chr6	12595191	12615119	19928	0.968066840626	6006.0
chr6	12615696	12624205	8509	0.964308379363	5230.0
chr6	12664510	12689350	24840	0.955392592593	15966.0
chr6	14066818	14086581	19763	0.951597125942	12533.0
chr6	14475022	14475354	332	0.955246987952	0.0
chr6	14475560	14476575	1015	0.952961576355	357.0
chr6	14478238	14499065	20827	0.956717530129	15771.0
chr6	14599919	14617916	17997	0.953048841474	6813.0
chr6	14618192	14622274	4082	0.971537481627	1149.0
chr6	14622595	14635487	12892	0.98019174682	4455.0
chr6	14635615	14662040	26425	0.967183235572	7752.0
chr6	15022197	15037923	15726	0.969887765484	10338.0
chr6	15038721	15052859	14138	0.964252086575	7542.0
chr6	16771448	16772463	1015	0.961906403941	742.0
chr6	16772988	16780080	7092	0.952811618725	3185.0
chr6	16780345	16798795	18450	0.963453604336	13973.0
chr6	16798902	16803876	4974	0.956515882589	800.0
chr6	16805291	16806887	1596	0.956503759398	658.0
chr6	19349357	19356589	7232	0.955829507743	3184.0
chr6	19424662	19438513	13851	0.952590715472	7392.0
chr6	19443044	19445885	2841	0.956428018303	33.0
chr6	19446211	19450051	3840	0.966355989583	2184.0
chr6	19993870	20024234	30364	0.952021406929	14358.0
chr6	20024514	20033361	8847	0.959262009721	4531.0
chr6	20033843	20034072	229	0.962	0.0
chr6	20034513	20036438	1925	0.961470649351	645.0
chr6	20036803	20042557	5754	0.95792787626	1868.0
chr6	20043216	20049614	6398	0.959101281651	2334.0
chr6	20049674	20092036	42362	0.95761635428	23890.0
chr6	20092501	20099555	7054	0.956959597392	1875.0
chr6	20100646	20100934	288	0.952	0.0
chr6	21232635	21233314	679	0.954452135493	109.0
chr6	21233602	21236827	3225	0.959318139535	1954.0
chr6	21236918	21259092	22174	0.955665734644	12675.0
chr6	21259707	21261027	1320	0.956304545455	464.0
chr6	21271305	21341515	70210	0.95912113659	34126.0
chr6	21341847	21352189	10342	0.962356894218	5204.0
chr6	21370586	21405117	34531	0.959076250326	12524.0
chr6	22227946	22250028	22082	0.97206131691	12525.0
chr6	22250620	22260652	10032	0.973067982456	4275.0
chr6	22620336	22622047	1711	0.961567504383	970.0
chr6	22726924	22744629	17705	0.959356227055	4759.0
chr6	23177198	23232940	55742	0.982075939148	21717.0
chr6	23233431	23291993	58562	0.980363921997	37587.0
chr6	23301294	23315023	13729	0.978447374171	4076.0
chr6	23315346	23315872	526	0.980621673004	360.0
chr6	23316259	23319548	3289	0.975764366069	617.0
chr6	23319961	23329723	9762	0.979891210817	4488.0
chr6	23330369	23337918	7549	0.984595708041	2585.0
chr6	23388869	23392087	3218	0.969732753263	729.0
chr6	23392483	23394042	1559	0.976980115459	1024.0
chr6	23394281	23404061	9780	0.977387423313	3609.0
chr6	23408367	23409380	1013	0.978407699901	53.0
chr6	23410047	23411062	1015	0.980908374384	520.0
chr6	23411548	23426206	14658	0.97962450539	9622.0
chr6	23435008	23440043	5035	0.978907447865	2583.0
chr6	23440790	23444306	3516	0.981	755.0
chr6	23445384	23460243	14859	0.973170334477	3053.0
chr6	23644405	23661355	16950	0.973399056047	5160.0
chr6	23662328	23676317	13989	0.972302165988	11609.0
chr6	23676699	23685672	8973	0.961614621643	3532.0
chr6	23916811	23948279	31468	0.957467967459	13888.0
chr6	40591239	40615614	24375	0.950397866667	7920.0
chr6	41318625	41336867	18242	0.951871340862	13350.0
chr6	41337355	41340381	3026	0.951	1449.0
chr6	41349999	41373556	23557	0.950868107144	14943.0
chr6	41374299	41379625	5326	0.953481036425	1454.0
chr6	41391470	41395324	3854	0.958	1732.0
chr6	41432395	41460163	27768	0.956692775857	13953.0
chr6	66596533	66624248	27715	0.951213278008	16235.0
chr6	67060396	67128193	67797	0.960526557222	37902.0
chr6	67314495	67325145	10650	0.969	7957.0
chr6	67433180	67557244	124064	0.963585334988	63515.0
chr6	67688283	67700491	12208	0.963010976409	10482.0
chr6	67700996	67756129	55133	0.963683492645	29126.0
chr6	67894070	67943344	49274	0.968429942769	32929.0
chr6	68533495	68563327	29832	0.956846104854	18824.0
chr6	74549745	74564768	15023	-1.0	13899.0
chr6	92692157	92725661	33504	0.956061097182	20212.0
chr6	92877113	92910560	33447	0.95385834305	12902.0
chr6	92944366	92957670	13304	0.96924902285	8083.0
chr6	92958053	92963453	5400	0.962670185185	287.0
chr6	95055008	95089607	34599	0.953079048527	14652.0
chr6	102618033	102814203	196170	0.954603802824	112529.0
chr6	102846120	102874494	28374	0.959211249736	16664.0
chr6	102874945	102880341	5396	0.959586360267	1935.0
chr6	102883148	102897291	14143	0.963698578802	6480.0
chr6	102912320	102996234	83914	0.961053614415	49423.0
chr6	104259646	104334678	75032	0.959893152255	35931.0
chr6	106055920	106060539	4619	0.964709244425	957.0
chr6	106279028	106300068	21040	0.950781796578	5543.0
chr6	106302809	106318129	15320	0.962571409922	6444.0
chr6	106319111	106328828	9717	0.958292682927	2851.0
chr6	124058130	124070762	12632	0.951521136795	5887.0
chr6	124072697	124124749	52052	0.953912107124	32303.0
chr6	148442947	148443421	474	0.962776371308	0.0
chr6	148446531	148451333	4802	0.96131820075	1598.0
chr6	148451523	148454947	3424	0.954523656542	1288.0
chr6	148456956	148458444	1488	0.952411962366	403.0
chr6	148458540	148461365	2825	0.960678584071	1388.0
chr6	148461776	148466873	5097	0.964531292917	2625.0
chr6	148468304	148478125	9821	0.95935841564	4621.0
chr6	148478374	148478860	486	0.968944444444	136.0
chr6	148478926	148486212	7286	0.971477628328	5414.0
chr6	148486813	148487103	290	0.969	58.0
chr6	148487596	148488089	493	0.965561866126	0.0
chr6	148488445	148488779	334	0.970571856287	35.0
chr6	148489171	148492498	3327	0.970206792907	1679.0
chr6	148889153	148941112	51959	0.957532631498	33372.0
chr6	148998202	149059889	61687	0.958448473746	35255.0
chr6	150740032	150900183	160151	0.956712152906	84331.0
chr6	150900644	150910298	9654	0.959583074373	4078.0
chr6	150911433	150917602	6169	0.957840492787	1587.0
chr6	153866043	153924583	58540	0.967430543218	29645.0
chr6	153962916	153964467	1551	0.959	1393.0
chr6	153964892	153966816	1924	0.959295738046	1096.0
chr6	153967282	153986706	19424	0.962703614086	8383.0
chr6	154684046	154686376	2330	0.952	1009.0
chr6	154843434	154846400	2966	0.954938975051	1220.0
chr6	154846519	154848329	1810	0.956	1580.0
chr6	154863932	154864228	296	0.956	0.0
chr6	154864716	154868079	3363	0.955278025572	1170.0
chr6	154868713	154870635	1922	0.951	917.0
chr6	156081728	156087812	6084	0.971722879684	3685.0
chr6	156088317	156142142	53825	0.970963232699	34167.0
chr6	156149593	156153689	4096	0.956276611328	753.0
chr6	156904055	156912229	8174	0.979568020553	3848.0
chr6	156912611	156953264	40653	0.976161414902	26006.0
chr6	156953496	156983224	29728	0.972870458827	12919.0
chr6	156984088	157061806	77718	0.960482861113	45210.0
chr6	158105028	158105623	595	0.964	0.0
chr6	158105898	158107448	1550	0.964	979.0
chr6	158107715	158112581	4866	0.964	1507.0
chr6	164298630	164323068	24438	0.977278787135	14051.0
chr6	164323362	164347913	24551	0.984609873325	9181.0
chr6	164758653	164767521	8868	0.99397654488	7442.0
chr6	164942862	165014475	71613	0.981304036977	38988.0
chr6	165305495	165324933	19438	0.975077425661	7500.0
chr6	165418322	165486974	68652	0.989440511566	48374.0
chr6	165490004	165622523	132519	0.976209011538	73637.0
chr6	165624615	165648633	24018	0.971091681239	9434.0
chr6	165649445	165665445	16000	0.9728065	10266.0
chr6	166424462	166436337	11875	0.994	10944.0
chr6	166469219	166477705	8486	0.994	6089.0
chr6	166582188	166583395	1207	0.978818558409	0.0
chr6	166584660	166622147	37487	0.986304532238	17868.0
chr6	166626854	166635251	8397	0.994	7223.0
chr6	166648956	166650456	1500	0.994	333.0
chr6	166670430	166688784	18354	0.994	8690.0
chr6	166728802	166733202	4400	0.966506363636	2407.0
chr6	166798044	166799694	1650	0.964	574.0
chr6	166800603	166800872	269	0.964	261.0
chr6	166803408	166806890	3482	0.966729465824	3066.0
chr6	166808579	166809724	1145	0.97	382.0
chr6	166810064	166822851	12787	0.972964573395	5882.0
chr6	169096609	169100974	4365	0.988	1295.0
chr6	169101238	169105558	4320	0.988	408.0
chr6	169106096	169108526	2430	0.988	336.0
chr6	169108890	169111486	2596	0.988	94.0
chr6	169111824	169113703	1879	0.988	122.0
chr6	169114065	169115569	1504	0.988	826.0
chr6	169115986	169116730	744	0.988	283.0
chr6	169123604	169125053	1449	0.988	0.0
chr6	169125654	169126142	488	0.988	0.0
chr6	169126783	169141897	15114	0.988	4455.0
chr6	169142710	169191005	48295	0.987236256341	30789.0
chr6	169191528	169195909	4381	0.987	1114.0
chr6	169196463	169222105	25642	0.989070392325	13992.0
chr6	169223686	169236590	12904	0.994	7432.0
chr6	169259056	169260916	1860	0.994	452.0
chr6	169262554	169266809	4255	0.994	1477.0
chr6	169266810	169275415	8605	0.994	2243.0
chr6	169276056	169279521	3465	0.994	53.0
chr6	169280320	169284455	4135	0.994	1161.0
chr6	169284888	169292162	7274	0.994	1327.0
chr6	169293039	169309810	16771	0.994	6867.0
chr6	169310613	169313636	3023	0.994	1351.0
chr6	169313757	169314525	768	0.994	337.0
chr6	169314682	169325558	10876	0.994	4363.0
chr6	169326022	169327835	1813	0.994	718.0
chr6	169327939	169329243	1304	0.994	28.0
chr6	169342568	169353195	10627	0.994	6672.0
chr6	169353334	169357834	4500	0.994	3460.0
chr6	169357954	169360374	2420	0.994	731.0
chr6	169361248	169361788	540	0.994	131.0
chr6	169364477	169390660	26183	0.994	16151.0
chr6	169392032	169424740	32708	0.994	18398.0
chr6	169425450	169433484	8034	0.994	3701.0
chr6	169435738	169446085	10347	0.994	3602.0
chr6	169446177	169447399	1222	0.994	681.0
chr6	169447471	169449584	2113	0.994	353.0
chr6	169449952	169467880	17928	0.994	10990.0
chr6	169469521	169475528	6007	0.988	2352.0
chr6	169476531	169496036	19505	0.988	7750.0
chr6	169496231	169501788	5557	0.988	4032.0
chr6	169540055	169553930	13875	0.988	6395.0
chr6	169554066	169555658	1592	0.988	749.0
chr6	169555902	169557447	1545	0.988	992.0
chr6	169557761	169558186	425	0.988	0.0
chr6	169563084	169567611	4527	0.988	860.0
chr6	169567979	169571578	3599	0.988	176.0
chr6	169571932	169575398	3466	0.988	870.0
chr6	169582835	169591823	8988	0.988	1209.0
chr6	169598315	169612875	14560	0.988	10730.0
chr6	169703096	169714484	11388	0.973606954689	9217.0
chr6	169714665	169729197	14532	0.957529314616	6023.0
chr6	170329972	170335204	5232	-1.0	545.0
chr6	170335649	170349016	13367	0.982	1803.0
chr6	170349726	170354713	4987	0.982	2860.0
chr6	170355179	170355809	630	0.982	0.0
chr6	170356456	170357776	1320	0.982	752.0
chr6	170358146	170360202	2056	0.982	276.0
chr6	170360360	170360954	594	0.982	0.0
chr6	170361735	170364857	3122	0.982	1008.0
chr6	170365674	170367527	1853	0.982	322.0
chr6	170368360	170369894	1534	0.982	81.0
chr6	170382923	170384130	1207	0.982	372.0
