chr	start	end	length	rec	bgs
chr4	17415805	17429303	13498	0.959375537117	7082.0
chr4	17437087	17460237	23150	0.953487559395	19307.0
chr4	18746442	18754575	8133	0.962231157015	3890.0
chr4	18757050	18768801	11751	0.967575525487	6435.0
chr4	19041936	19056907	14971	0.959319551132	5188.0
chr4	19058445	19078498	20053	0.968124470154	11297.0
chr4	19086229	19087519	1290	0.98	340.0
chr4	20242721	20251106	8385	0.95942456768	3920.0
chr4	20251398	20253527	2129	0.951975575388	91.0
chr4	23314212	23321855	7643	0.960668454795	4866.0
chr4	23322506	23323045	539	0.950192949907	0.0
chr4	23560980	23562545	1565	0.955709904153	248.0
chr4	24263230	24276437	13207	0.953592034527	4530.0
chr4	24277058	24294219	17161	0.961921508071	5523.0
chr4	24399393	24403043	3650	0.96215369863	2266.0
chr4	24411820	24415352	3532	0.967432899207	2430.0
chr4	24416117	24423473	7356	0.96420269168	3010.0
chr4	24423935	24425916	1981	0.958469964664	51.0
chr4	24428100	24432187	4087	0.964231220944	2251.0
chr4	24433222	24433565	343	0.969	234.0
chr4	24434116	24437006	2890	0.965660207612	325.0
chr4	24441587	24448236	6649	0.958720409084	2330.0
chr4	24448760	24449739	979	0.956946884576	0.0
chr4	24450315	24450551	236	0.955847457627	143.0
chr4	24454393	24457725	3332	0.952336434574	2523.0
chr4	25473352	25478087	4735	0.952	2190.0
chr4	25578513	25590977	12464	0.964	7648.0
chr4	25591616	25610330	18714	0.963965640697	15431.0
chr4	25611079	25619430	8351	0.960668662436	6201.0
chr4	25621093	25624401	3308	0.956322551391	907.0
chr4	25966541	25970162	3621	0.964035901685	2213.0
chr4	26023972	26030026	6054	0.974	3126.0
chr4	26030421	26040572	10151	0.970450398975	5066.0
chr4	27103731	27111262	7531	0.952898552649	4880.0
chr4	27368006	27374049	6043	0.958886976667	3133.0
chr4	27374504	27383209	8705	0.982827914991	7232.0
chr4	27383379	27446986	63607	0.977981888786	38813.0
chr4	27609863	27629195	19332	0.977231015932	9513.0
chr4	27641589	27686541	44952	0.974246418402	15370.0
chr4	27687086	27701550	14464	0.95661815542	7601.0
chr4	27781074	27857769	76695	0.986439793989	38162.0
chr4	27858099	27905301	47202	0.993900088979	31070.0
chr4	27947136	27949682	2546	0.967767085625	180.0
chr4	27949855	27958161	8306	0.979743679268	4954.0
chr4	27958510	27963969	5459	0.99127624107	4555.0
chr4	28132192	28195820	63628	0.975338765952	38358.0
chr4	28422433	28437070	14637	0.973262280522	14471.0
chr4	28840862	28864884	24022	0.993063192074	17734.0
chr4	28865281	28899150	33869	0.984449171809	13984.0
chr4	28904548	28927973	23425	0.991141387407	10532.0
chr4	28928526	28932850	4324	0.992001850139	1268.0
chr4	28934209	28935517	1308	0.994	321.0
chr4	29040427	29047667	7240	0.957834116022	1665.0
chr4	29374005	29428792	54787	0.982167977805	23456.0
chr4	29803242	29846756	43514	0.965075699775	26212.0
chr4	29846965	29945008	98043	0.976548789817	51297.0
chr4	29945149	29951440	6291	0.992	2458.0
chr4	30009489	30126486	116997	0.983759959657	60411.0
chr4	30128078	30128783	705	0.975476595745	134.0
chr4	30291075	30390349	99274	0.97280123698	48591.0
chr4	30390714	30466918	76204	0.96933338145	38821.0
chr4	31276157	31319952	43795	0.964893138486	26993.0
chr4	31353629	31357683	4054	0.983	1723.0
chr4	31367276	31387523	20247	0.976366869166	9045.0
chr4	31407167	31446306	39139	0.966751092261	17280.0
chr4	31994331	31999000	4669	0.98537545513	3860.0
chr4	32188413	32230196	41783	0.972860086638	22723.0
chr4	32230669	32231648	979	0.982971399387	69.0
chr4	32232150	32298442	66292	0.96665654981	23275.0
chr4	32304898	32321455	16557	0.988994322643	11743.0
chr4	32575127	32637603	62476	0.98954153595	39115.0
chr4	32638297	32653040	14743	0.98553082819	7777.0
chr4	32823421	32834638	11217	-1.0	9438.0
chr4	32840638	32900645	60007	-1.0	27445.0
chr4	33152817	33169331	16514	0.96836805135	7893.0
chr4	33573442	33575009	1567	0.993	181.0
chr4	33575549	33643649	68100	0.988442907489	45081.0
chr4	34490541	34531631	41090	0.972550888294	23388.0
chr4	34531965	34554583	22618	0.972590370501	11674.0
chr4	34555357	34556408	1051	0.96506755471	1051.0
chr4	34556535	34586108	29573	0.963930984344	13938.0
chr4	35094344	35120759	26415	0.979858262351	16789.0
chr4	36652677	36663600	10923	0.955484665385	7370.0
chr4	36663727	36665975	2248	0.955177935943	315.0
chr4	36666700	36671762	5062	0.95546305808	1603.0
chr4	37022328	37038663	16335	0.954011325375	9093.0
chr4	37038799	37074202	35403	0.956428833715	14981.0
chr4	37127046	37130817	3771	0.950599310528	3575.0
chr4	37239014	37241822	2808	0.962839387464	759.0
chr4	37242820	37243531	711	0.952725738397	129.0
chr4	37691964	37701516	9552	0.958	4908.0
chr4	37711316	37774187	62871	0.950831241749	37001.0
chr4	38240317	38251024	10707	0.952	8035.0
chr4	38265996	38286968	20972	0.950777465192	9608.0
chr4	38287340	38288614	1274	0.951310832025	612.0
chr4	38289112	38321519	32407	0.951148887586	20994.0
chr4	58665726	58720379	54653	0.972861617843	30889.0
chr4	58906847	58920844	13997	0.971798814032	5961.0
chr4	58921079	58942854	21775	0.979755407577	12860.0
chr4	59002632	59026865	24233	0.969723104857	15095.0
chr4	59177075	59329580	152505	0.965452686797	98528.0
chr4	59329879	59333531	3652	0.965211391019	2712.0
chr4	59435592	59451617	16025	0.975325928237	11735.0
chr4	59452379	59498105	45726	0.967159471635	25465.0
chr4	60018604	60038610	20006	0.967196890933	13740.0
chr4	60137779	60138522	743	0.985	498.0
chr4	60143668	60149932	6264	0.986787835249	5914.0
chr4	60262513	60288871	26358	0.98400443888	12192.0
chr4	60294403	60324903	30500	0.985873081967	15558.0
chr4	60496044	60506764	10720	0.984482462687	8328.0
chr4	60574224	60586105	11881	0.965363100749	4563.0
chr4	60586122	60589085	2963	0.976442794465	2957.0
chr4	60589220	60633533	44313	0.970497664342	22868.0
chr4	60668113	60744432	76319	0.981006996947	41589.0
chr4	60746312	60798168	51856	0.979969068189	38223.0
chr4	60798899	60816142	17243	0.98608606391	8692.0
chr4	60818173	60824692	6519	0.987	4717.0
chr4	60824807	60837929	13122	0.986714753848	8880.0
chr4	60838109	60883427	45318	0.985438412993	24121.0
chr4	61334710	61366375	31665	0.985639002053	19076.0
chr4	61366859	61368479	1620	0.988	167.0
chr4	61369492	61385386	15894	0.978780860702	10680.0
chr4	61505304	61568712	63408	0.973614007696	30360.0
chr4	63301947	63376077	74130	0.950136031296	43630.0
chr4	63377303	63379752	2449	0.97	1541.0
chr4	63686319	63709704	23385	0.974513106692	13247.0
chr4	63710225	63726347	16122	0.974185336807	6424.0
chr4	64088094	64098130	10036	0.958894978079	7339.0
chr4	64098473	64134243	35770	0.968992228124	20502.0
chr4	64255202	64333742	78540	0.968909001783	43392.0
chr4	64464550	64552323	87773	0.966666754013	39123.0
chr4	65513724	65577498	63774	0.95776476307	32863.0
chr4	66724597	66725273	676	0.956	379.0
chr4	67015858	67020942	5084	0.959324350905	4833.0
chr4	67021509	67022667	1158	0.962	1091.0
chr4	67023185	67026277	3092	0.962	2478.0
chr4	67027045	67028424	1379	0.962	0.0
chr4	67028951	67041567	12616	0.965978202283	6238.0
chr4	67089164	67106615	17451	0.96092945963	10369.0
chr4	67195467	67205561	10094	0.964063106796	3895.0
chr4	67230221	67329429	99208	0.955923433594	61235.0
chr4	67339234	67379560	40326	0.961753583296	17244.0
chr4	67598765	67659410	60645	0.961963063732	35877.0
chr4	67665084	67683644	18560	0.95034375	7315.0
chr4	96473608	96475196	1588	0.952629093199	683.0
chr4	96475296	96508500	33204	0.9651720877	23832.0
chr4	96615985	96701136	85151	0.957726368451	52610.0
chr4	97898025	97934543	36518	0.950626595104	16444.0
chr4	104852186	104882775	30589	0.954133512047	25614.0
chr4	111188141	111268494	80353	0.951267183553	51570.0
chr4	111778288	111800954	22666	0.95837081973	11981.0
chr4	111930698	111941555	10857	0.96480298425	3015.0
chr4	112242626	112257279	14653	0.95385115676	11013.0
chr4	115232933	115254417	21484	0.951344814746	9074.0
chr4	115286053	115289395	3342	0.952	1337.0
chr4	117221476	117250620	29144	0.957116662092	12659.0
chr4	117252090	117275037	22947	0.957156578202	11670.0
chr4	117692847	117781865	89018	0.957298276753	53188.0
chr4	118026764	118068450	41686	0.953136064866	31287.0
chr4	118068898	118131463	62565	0.954788172301	38757.0
chr4	118215853	118235752	19899	0.95177129504	9114.0
chr4	118297615	118307914	10299	0.952	5560.0
chr4	126946082	126989419	43337	0.953981447724	27611.0
chr4	127121218	127136791	15573	0.950392474154	8441.0
chr4	127137530	127249665	112135	0.955777839212	49620.0
chr4	127253870	127309788	55918	0.952250742158	25272.0
chr4	129598971	129638508	39537	0.951148797329	26983.0
chr4	129639853	129652814	12961	0.950985186328	6904.0
chr4	129653173	129657744	4571	0.952	3173.0
chr4	130545871	130585200	39329	0.952163594294	25571.0
chr4	131046777	131166536	119759	0.970335482093	70356.0
chr4	131194541	131226571	32030	0.972129971901	11288.0
chr4	131746546	131802192	55646	0.987	35496.0
chr4	134361448	134388380	26932	0.95745347542	14671.0
chr4	134388585	134392070	3485	0.966787087518	1031.0
chr4	134488833	134562086	73253	0.966064666294	37922.0
chr4	134713226	134720108	6882	0.969918337693	1892.0
chr4	135945983	135966552	20569	0.980508872575	11038.0
chr4	136013570	136018165	4595	0.95357562568	702.0
chr4	136018823	136034186	15363	0.965672394715	7359.0
chr4	136262767	136292260	29493	0.973623639508	13362.0
chr4	136312543	136328385	15842	0.969101628582	7095.0
chr4	136511660	136515088	3428	0.986	1398.0
chr4	136527281	136603843	76562	0.986043259058	49091.0
chr4	136604773	136643681	38908	0.985218721086	17821.0
chr4	136650178	136679961	29783	0.977158983313	13487.0
chr4	136727059	136787827	60768	0.983577392707	29757.0
chr4	137316724	137336413	19689	0.959320635888	5582.0
chr4	137336889	137356103	19214	0.97833381909	8093.0
chr4	137356240	137359046	2806	0.983	966.0
chr4	137364851	137411225	46374	0.979610967352	24739.0
chr4	137498637	137551856	53219	0.962002611849	29153.0
chr4	137552186	137600589	48403	0.983765241824	29353.0
chr4	137600980	137628473	27493	0.983018368312	13413.0
chr4	137628881	137650013	21132	0.979978515995	13929.0
chr4	137698875	137717056	18181	0.967890930092	6697.0
chr4	137717506	137717876	370	0.971	232.0
chr4	139358023	139388090	30067	0.952046961785	15330.0
chr4	139485490	139492422	6932	0.960376370456	3818.0
chr4	139556352	139585878	29526	0.950153627312	9550.0
chr4	157142771	157205227	62456	0.952004675291	33319.0
chr4	157307047	157359344	52297	0.955053024074	28166.0
chr4	157359724	157406056	46332	0.954952106535	23242.0
chr4	161272267	161345333	73066	0.97494907344	35234.0
chr4	161552164	161593812	41648	0.967459878025	25166.0
chr4	162109687	162152645	42958	0.967988942688	20558.0
chr4	162235875	162263689	27814	0.957655065794	17203.0
chr4	163214648	163231847	17199	0.982	7675.0
chr4	163233308	163244422	11114	0.982	6381.0
chr4	163296857	163313728	16871	0.988	7535.0
chr4	163388853	163393216	4363	0.988	1898.0
chr4	163396889	163462321	65432	0.987993550556	34998.0
chr4	163663517	163743826	80309	0.985389844227	36219.0
chr4	163761128	163774306	13178	0.973806419791	4154.0
chr4	163774892	163797475	22583	0.976836381349	11716.0
chr4	163799184	163803435	4251	0.982	1512.0
chr4	163803550	163826493	22943	0.982	15451.0
chr4	163826494	163913055	86561	0.980843255046	50249.0
chr4	163913408	163917889	4481	0.98064271368	2609.0
chr4	163918753	163926038	7285	0.97859917639	6155.0
chr4	163926776	163933653	6877	0.97534157336	4340.0
chr4	163934957	163954460	19503	0.976	10980.0
chr4	163969941	163979618	9677	0.976	5319.0
chr4	163980136	164001603	21467	0.974174873061	17225.0
chr4	165362297	165450390	88093	0.970414891081	53149.0
chr4	165450913	165471282	20369	0.968724630566	11339.0
chr4	165471494	165500437	28943	0.984040113326	19961.0
chr4	165500666	165532029	31363	0.981161878647	20893.0
chr4	165587340	165641338	53998	0.971508907737	29691.0
chr4	165643860	165648871	5011	0.9674049092	424.0
chr4	165658284	165675282	16998	0.974504882927	13372.0
chr4	165732844	165736136	3292	0.973	869.0
chr4	165736734	165776328	39594	0.973624008688	20771.0
chr4	165776668	165798155	21487	0.954130404431	10694.0
chr4	165976350	165977080	730	0.952	491.0
chr4	165977317	165979487	2170	0.952	1201.0
chr4	165979595	165980279	684	0.952	0.0
chr4	166586887	166594738	7851	0.951733282384	1097.0
chr4	166594774	166605790	11016	0.954658133624	4785.0
chr4	167304143	167310073	5930	0.957	2326.0
chr4	167459995	167483178	23183	0.968888927231	14117.0
chr4	167483409	167501125	17716	0.969	11363.0
chr4	167505003	167653910	148907	0.967509015694	84863.0
chr4	168190991	168194613	3622	0.976	3379.0
chr4	168194782	168228060	33278	0.977988160346	22542.0
chr4	168605653	168616719	11066	0.975272004338	3477.0
chr4	169401694	169408893	7199	0.962927351021	3170.0
chr4	169409212	169410026	814	0.961557739558	315.0
chr4	171915803	171947855	32052	0.955916541869	17862.0
chr4	171949040	171961391	12351	0.957637681159	7450.0
chr4	171980311	172012203	31892	0.965106515741	19020.0
chr4	172012608	172095464	82856	0.969930771459	46780.0
chr4	172139967	172140536	569	0.968	398.0
chr4	172140940	172153044	12104	0.958210261071	6722.0
chr4	172417017	172436866	19849	0.974	12741.0
chr4	172437332	172450166	12834	0.974	8035.0
chr4	172450491	172474150	23659	0.969989095059	13815.0
chr4	172474385	172485122	10737	0.96778699823	3985.0
chr4	172485423	172489417	3994	0.971	936.0
chr4	174555549	174663660	108111	0.950437948035	60311.0
chr4	174664108	174677245	13137	0.9541556672	4889.0
chr4	174677455	174765790	88335	0.951089194543	45811.0
chr4	175916296	175946573	30277	0.956602899891	20295.0
chr4	175946927	175958964	12037	0.964039378583	9025.0
chr4	175960619	176030571	69952	0.97	46838.0
chr4	176095872	176137410	41538	0.97	26563.0
chr4	176142136	176235449	93313	0.967784231565	42013.0
chr4	176329362	176355713	26351	0.963121665212	15796.0
chr4	176356272	176378430	22158	0.963111065981	16813.0
chr4	176379205	176379439	234	0.964	205.0
chr4	176379665	176385773	6108	0.959484282908	4966.0
chr4	177312605	177331053	18448	0.969932133565	12505.0
chr4	177401173	177532043	130870	0.960614105601	60900.0
chr4	177532857	177574941	42084	0.962120948579	18261.0
chr4	177829226	177850461	21235	0.960610925359	14104.0
chr4	177870035	178005846	135811	0.966617976453	71881.0
chr4	178113014	178119451	6437	0.975383874476	4404.0
chr4	178120943	178144172	23229	0.964258513066	12220.0
chr4	178144954	178156676	11722	0.980334499232	5592.0
chr4	178157399	178163692	6293	0.970651040839	2697.0
chr4	178625187	178649058	23871	0.974630011311	14636.0
chr4	178925118	178960060	34942	0.985859452808	23731.0
chr4	178962154	179038759	76605	0.981935839697	34210.0
chr4	179039229	179043575	4346	0.972341463415	2712.0
chr4	179044026	179103808	59782	0.976565387575	37349.0
chr4	179104273	179117915	13642	0.984332575869	9933.0
chr4	179296162	179345905	49743	0.97988309913	27682.0
chr4	179346886	179447929	101043	0.989788159496	48281.0
chr4	179454999	179484120	29121	0.989045946224	10054.0
chr4	179484236	179497412	13176	0.992161278081	7639.0
chr4	179498906	179516955	18049	0.993915507784	6676.0
chr4	179522448	179532896	10448	0.993157254977	3669.0
chr4	179534922	179541677	6755	0.990505551443	2221.0
chr4	179541982	179587215	45233	0.993282028607	31586.0
chr4	179669925	179772891	102966	0.986047763339	52822.0
chr4	179886320	179895985	9665	0.992728401449	5275.0
chr4	179921792	180021241	99449	0.988799816992	52226.0
chr4	180064496	180096992	32496	0.988014401773	23739.0
chr4	180098940	180118017	19077	0.993191854065	11941.0
chr4	180118598	180133733	15135	0.993413214404	5312.0
chr4	180158386	180177880	19494	0.991002308403	5105.0
chr4	180286025	180298624	12599	0.993229065799	8733.0
chr4	180299731	180310287	10556	0.991956138689	4501.0
chr4	180466808	180492300	25492	0.964132629845	14665.0
chr4	180492459	180521890	29431	0.990453943121	21271.0
chr4	180522576	180536284	13708	0.991536402101	7255.0
chr4	180563855	180584870	21015	0.993447156793	12000.0
chr4	180612398	180639393	26995	0.985727097611	11145.0
chr4	180639482	180699709	60227	0.990480233118	34047.0
chr4	180874153	180987991	113838	0.98695869569	50334.0
chr4	180989234	181006072	16838	0.985180603397	4966.0
chr4	181006513	181012687	6174	0.987286686103	868.0
chr4	181013349	181058788	45439	0.985915931248	17082.0
chr4	181115079	181118964	3885	0.985990733591	1290.0
chr4	181119752	181121123	1371	0.987	1021.0
chr4	181121276	181128636	7360	0.989986956522	1682.0
chr4	181154264	181157264	3000	0.993	509.0
chr4	181158008	181162505	4497	0.993	2118.0
chr4	181163198	181164239	1041	0.992541786744	635.0
chr4	181164928	181168602	3674	0.990865541644	1841.0
chr4	181170646	181171896	1250	0.9872184	838.0
chr4	181172598	181174192	1594	0.986737139272	39.0
chr4	181174617	181197117	22500	0.9888632	11694.0
chr4	181212267	181215228	2961	0.993001688619	1654.0
chr4	181215584	181227596	12012	0.983111804862	3830.0
chr4	181243190	181260896	17706	0.990074155653	10923.0
chr4	181297874	181309809	11935	0.992457142857	2929.0
chr4	181310144	181311461	1317	0.98970007593	120.0
chr4	181311794	181317189	5395	0.99333141798	2357.0
chr4	181323258	181331670	8412	0.963480385164	2913.0
chr4	181332074	181352713	20639	0.967885411115	3045.0
chr4	181353300	181355760	2460	0.993	971.0
chr4	181355766	181356162	396	0.993	0.0
chr4	181437263	181449112	11849	0.97383669508	4508.0
chr4	181449303	181467712	18409	0.972272421098	5592.0
chr4	181477667	181478434	767	0.9704863103	0.0
chr4	181478614	181481191	2577	0.977931703531	248.0
chr4	181481371	181487009	5638	0.991091344448	1478.0
chr4	181494441	181503038	8597	0.979353495405	1484.0
chr4	181503039	181507413	4374	0.974468678555	323.0
chr4	181508077	181512283	4206	0.988031621493	916.0
chr4	181512938	181548623	35685	0.987119882303	11161.0
chr4	181550100	181585582	35482	0.983015754467	8896.0
chr4	181585964	181586540	576	0.983265625	22.0
chr4	181586672	181589057	2385	0.981298113208	478.0
chr4	181589526	181602902	13376	0.981011363636	3342.0
chr4	181603429	181605100	1671	0.95416277678	274.0
chr4	181685008	181735099	50091	0.982083288415	24070.0
chr4	181748928	181750679	1751	0.984816676185	189.0
chr4	181751247	181751488	241	0.976875518672	241.0
chr4	181752010	181755970	3960	0.975767676768	1586.0
chr4	181756461	181812092	55631	0.97422837986	25824.0
chr4	181812687	181844178	31491	0.966498555143	14463.0
chr4	181878880	181909958	31078	0.982852210567	12426.0
chr4	181918475	181933063	14588	0.988904716205	5817.0
chr4	181933227	181956444	23217	0.988350519016	8458.0
chr4	181956611	181971448	14837	0.992840466402	10435.0
chr4	182104941	182144393	39452	0.98216848322	13484.0
chr4	182198890	182256816	57926	0.972498705245	20292.0
chr4	182257376	182289222	31846	0.954652672235	6537.0
chr4	182289385	182296995	7610	0.976450591327	985.0
chr4	182297482	182297696	214	0.976817757009	0.0
chr4	182297702	182301282	3580	0.981796089385	1226.0
chr4	182301797	182323757	21960	0.972367531876	4319.0
chr4	182324044	182343379	19335	0.984809878459	13037.0
chr4	182391262	182417563	26301	0.957856089122	5320.0
chr4	182418014	182433952	15938	0.966772995357	2950.0
chr4	182463101	182464175	1074	0.97986405959	668.0
chr4	182464512	182506512	42000	0.985918857143	14631.0
chr4	182684417	182713061	28644	0.970494693479	16576.0
chr4	182721622	182741157	19535	0.988136677758	7430.0
chr4	182751370	182756017	4647	0.960274800947	1002.0
chr4	182756261	182795590	39329	0.969334384297	14172.0
chr4	184507454	184533891	26437	0.950155766539	17502.0
chr4	184716094	184716298	204	0.952	204.0
chr4	186879690	186886832	7142	0.954488238589	3874.0
chr4	186893439	186896721	3282	0.958	2605.0
chr4	186897198	186920606	23408	0.954301349966	14925.0
chr4	187943127	187970611	27484	0.965583575899	10405.0
chr4	187971077	187977942	6865	0.981746831755	6516.0
