chr	start	end	length	rec	bgs
chr3	28817818	28824048	6230	0.959252808989	3299.0
chr3	28862096	28880556	18460	0.966334290358	9446.0
chr3	30517504	30538286	20782	0.971364594361	11678.0
chr3	32271212	32278179	6967	0.952	3279.0
chr3	59406072	59421963	15891	0.955946258889	8456.0
chr3	61386012	61414780	28768	0.968617352614	16896.0
chr3	61415746	61416146	400	0.9760675	280.0
chr3	61416873	61418153	1280	0.9745703125	1016.0
chr3	61418812	61420182	1370	0.970257664234	728.0
chr3	61420484	61474658	54174	0.958662014989	29826.0
chr3	61476110	61531516	55406	0.966369851641	34719.0
chr3	63180717	63213990	33273	0.951579749346	19844.0
chr3	66552575	66584690	32115	0.953914681613	17074.0
chr3	66664319	66673469	9150	0.956511584699	3463.0
chr3	66673517	66682947	9430	0.960691304348	5145.0
chr3	66683398	66687114	3716	0.961347685684	2260.0
chr3	66688067	66726187	38120	0.962197665268	20401.0
chr3	66726723	66763701	36978	0.956425252853	20891.0
chr3	67292331	67321285	28954	0.953287421427	16271.0
chr3	71902549	71953491	50942	0.956310372581	29924.0
chr3	71967624	72042833	75209	0.969256857557	45983.0
chr3	72048061	72059262	11201	0.968026604767	8560.0
chr3	72060566	72062943	2377	0.950949095499	1539.0
chr3	72063567	72069337	5770	0.954871230503	4095.0
chr3	72069776	72071653	1877	0.960301012254	1739.0
chr3	72071872	72084441	12569	0.959594796722	10800.0
chr3	72291716	72298688	6972	0.974651749857	2620.0
chr3	72299149	72325253	26104	0.969364120441	12880.0
chr3	72325297	72325530	233	0.969	3.0
chr3	72325633	72337828	12195	0.965549651497	7400.0
chr3	72631587	72632500	913	0.968300109529	515.0
chr3	72632560	72635280	2720	0.968393014706	1563.0
chr3	72636144	72637216	1072	0.97	941.0
chr3	72637486	72648224	10738	0.973962562861	5445.0
chr3	72648537	72662838	14301	0.971968114118	8131.0
chr3	72665520	72696938	31418	0.970364408938	17584.0
chr3	72703676	72712114	8438	0.961439440626	3623.0
chr3	72713400	72716268	2868	0.960489888424	1855.0
chr3	72716817	72719871	3054	0.957100523903	1716.0
chr3	73235419	73306851	71432	0.955941230821	36366.0
chr3	73324289	73340400	16111	0.964102476569	6481.0
chr3	73367705	73414042	46337	0.961231564409	31043.0
chr3	73414534	73415088	554	0.952119133574	262.0
chr3	73681185	73698056	16871	0.959373184755	8048.0
chr3	74003248	74048955	45707	0.972680552213	24660.0
chr3	74100326	74147288	46962	0.966624249393	17823.0
chr3	74589953	74616471	26518	0.968602420997	18336.0
chr3	74616918	74629234	12316	0.973504465736	5424.0
chr3	74635097	74661810	26713	0.976468199004	11960.0
chr3	74753180	74764846	11666	0.97784244814	5647.0
chr3	74766402	74805968	39566	0.977772708891	24758.0
chr3	74806237	74807886	1649	0.974	1398.0
chr3	102986325	103015180	28855	0.951	20482.0
chr3	103015481	103036745	21264	0.950807750188	9394.0
chr3	103207671	103207988	317	0.952	0.0
chr3	103730912	103758303	27391	0.969644554781	23207.0
chr3	103783913	103800133	16220	0.965340567201	8566.0
chr3	103800157	103800512	355	0.97	135.0
chr3	103800665	103813657	12992	0.968106911946	3947.0
chr3	104815116	104833857	18741	0.95215031215	11279.0
chr3	105757059	105785477	28418	0.95115124217	21255.0
chr3	105915631	105917965	2334	0.952669237361	1845.0
chr3	106420227	106426934	6707	0.962547934993	3880.0
chr3	116881104	116883905	2801	0.962429132453	1239.0
chr3	116884585	116885984	1399	0.961708363117	362.0
chr3	116886431	116886896	465	0.959812903226	0.0
chr3	116886991	116887800	809	0.95812855377	112.0
chr3	117061723	117090684	28961	0.958511860778	11192.0
chr3	117156213	117172163	15950	0.961686018809	3896.0
chr3	117234351	117241478	7127	0.967391889996	2193.0
chr3	144391921	144517219	125298	0.958884826573	57854.0
chr3	144578114	144601972	23858	0.965623438679	11452.0
chr3	144615457	144687866	72409	0.963702716513	40898.0
chr3	144693237	144701399	8162	0.962301764273	5855.0
chr3	144811727	144882979	71252	0.963608740807	35375.0
chr3	144889746	144967364	77618	0.971573939035	41106.0
chr3	145287070	145342553	55483	0.974484382604	39061.0
chr3	145342924	145382000	39076	0.965696514485	21919.0
chr3	145382423	145402433	20010	0.963490154923	10417.0
chr3	145404398	145420837	16439	0.96530962954	6981.0
chr3	145420942	145462827	41885	0.965938808643	24220.0
chr3	148302242	148316416	14174	0.955474813038	8273.0
chr3	148324030	148358133	34103	0.954534733015	23028.0
chr3	171661956	171663554	1598	0.951990613267	512.0
chr3	171663835	171672782	8947	0.952960657204	5485.0
chr3	171695730	171743404	47674	0.962782481017	31484.0
chr3	171743821	171757417	13596	0.964	9806.0
chr3	177484100	177534652	50552	0.95969314765	22668.0
chr3	181554668	181582574	27906	0.955831398266	15403.0
chr3	181584941	181641141	56200	0.95539183274	28571.0
chr3	187781209	187802127	20918	0.957019839373	8549.0
chr3	188650098	188657322	7224	0.958396871539	3274.0
chr3	188658382	188659503	1121	0.954559322034	497.0
chr3	189052997	189078114	25117	0.965253652904	9852.0
chr3	189117858	189122669	4811	0.974540428185	1429.0
chr3	189125163	189133319	8156	0.971540583619	4132.0
chr3	189133782	189170415	36633	0.971518685338	26216.0
chr3	190718245	190725575	7330	0.967664392906	2376.0
chr3	190808348	190810551	2203	0.95667907399	1422.0
chr3	190810552	190820529	9977	0.959123383783	2556.0
chr3	190834069	190892437	58368	0.966861310992	32686.0
chr3	191308969	191323884	14915	0.973990881663	8969.0
chr3	191507642	191510548	2906	0.972148313833	2506.0
chr3	191675760	191686306	10546	0.961003034326	4336.0
chr3	191686730	191740157	53427	0.970879517847	33306.0
chr3	191762218	191779928	17710	0.956525578769	10766.0
chr3	191794948	191836506	41558	0.956116271235	26212.0
chr3	193583287	193594920	11633	0.954978939225	4128.0
chr3	193595373	193602883	7510	0.960482556591	3743.0
chr3	193637771	193669494	31723	0.95733984806	15630.0
chr3	193670396	193675160	4764	0.972692275399	4375.0
chr3	193788759	193809349	20590	0.973447498786	6957.0
chr3	193826963	193840779	13816	0.966964461494	6473.0
chr3	193841247	193845722	4475	0.960836871508	1584.0
chr3	193896112	193920804	24692	0.973812165884	10684.0
chr3	193975801	193982585	6784	0.965446933962	3239.0
chr3	193995610	193996348	738	0.958	198.0
chr3	193996392	193996629	237	0.958	166.0
chr3	193997089	193997667	578	0.958	0.0
chr3	193997928	194010637	12709	0.957034935872	6776.0
chr3	194040423	194041961	1538	-1.0	360.0
chr3	194047251	194060493	13242	-1.0	6051.0
chr3	194738833	194743729	4896	0.963233047386	2221.0
chr3	194744311	194752560	8249	0.964	4493.0
chr3	194753243	194754981	1738	0.964	374.0
chr3	194755558	194776275	20717	0.951487667133	11686.0
