chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr1	4089069	4092033	chr1.58	1.91507241849416	0.00133575141090066	0.994	0	2561	0	2561	0	86.4	0	86.4
chr1	4092225	4103258	chr1.59	1.42053870441663	0.00213192315361891	0.994	63	10180	0	10180	0.57	92.27	0	92.27
chr1	4105283	4123842	chr1.60	1.5883512888457	0.00153883401701194	0.994	1131	6193	113	6354	6.09	33.37	0.61	34.24
chr1	4127968	4128187	chr1.61	14.3938267050496	0.0036644200913242	0.993	0	0	0	0	0	0	0	0
chr1	4128670	4136992	chr1.62	8.96854023362237	0.0022475659864847	0.989660658495554	101	2802	361	3218	1.21	33.67	4.34	38.67
chr1	4138968	4148143	chr1.63	13.4048051251067	0.00072865637075718	0.992634768392371	188	4415	127	4628	2.05	48.12	1.38	50.44
chr1	4148566	4154508	chr1.66	2.12257735770041	0.001070560889139	0.994	37	1631	34	1702	0.62	27.45	0.57	28.64
chr1	4156134	4194068	chr1.67	3.41070633902167	0.000876938585502707	0.993094558970844	1253	17007	354	17709	3.3	44.83	0.93	46.68
chr1	4204620	4216068	chr1.71	1.74105756002201	0.00143062526973311	0.988521925227114	420	3897	342	4254	3.67	34.04	2.99	37.16
chr1	4235959	4280903	chr1.73	1.49023992365005	0.00111499580341286	0.994	939	33417	241	33680	2.09	74.35	0.54	74.94
chr1	4286005	4304402	chr1.76	6.7419478527625	0.000965512869727136	0.993416263521226	293	14091	67	14328	1.59	76.59	0.36	77.88
chr1	4304924	4389536	chr1.81	23.6050338068089	0.00142491055045872	0.991621070297357	2270	46538	659	47649	2.68	55	0.78	56.31
chr1	4484747	4574514	chr1.86	3.87137313506426	0.00143388833674679	0.993757650361492	3269	41539	753	43175	3.64	46.27	0.84	48.1
chr1	4575055	4596029	chr1.88	7.11431356654893	0.00136785930174005	0.989889291503766	1426	7415	263	8792	6.8	35.35	1.25	41.92
chr1	4604366	4611794	chr1.89	2.54260697172806	0.001277656985138	0.98717380183091	553	657	658	1342	7.44	8.84	8.86	18.07
chr1	4612205	4617629	chr1.90	2.39980968412162	0.00196697686055372	0.990383112094395	0	2466	26	2492	0	45.46	0.48	45.94
chr1	4621416	4631546	chr1.93	7.85554390167086	0.0013277838354507	0.992268213228036	0	4006	72	4078	0	39.55	0.71	40.26
chr1	4654071	4656306	chr1.98	4.13832407946241	0.000253270063694268	0.994	34	261	0	295	1.52	11.68	0	13.2
chr1	4657453	4676498	chr1.100	4.10923178063565	0.000566542825751277	0.994	289	5378	157	5789	1.52	28.24	0.82	30.4
chr1	4676644	4687236	chr1.101	16.3117200722639	0.00173310195386361	0.994	401	5906	0	6089	3.79	55.76	0	57.49
chr1	4698049	4709030	chr1.106	8.02257999294578	0.000559073717874171	0.993870867862672	1079	5572	14	5918	9.83	50.74	0.13	53.89
chr1	4709783	4710945	chr1.107	2.48671681439193	0.00143264416289593	0.992469018932874	0	0	0	0	0	0	0	0
chr1	4852593	4857511	chr1.113	3.26428863607174	0.00116465264065531	0.969254981699878	0	1177	209	1386	0	23.93	4.25	28.18
chr1	4857853	4898297	chr1.115	1.63837774104297	0.000938655467065868	0.975804865987538	493	25791	462	26447	1.22	63.77	1.14	65.39
chr1	4898770	4901446	chr1.116	1.20805442957907	0.00243995240384615	0.982	0	2517	0	2517	0	94.06	0	94.06
chr1	4901648	4939097	chr1.117	1.81307178401642	0.00162063153868662	0.979670271569334	2352	24906	653	25533	6.28	66.51	1.74	68.18
chr1	4957282	5017596	chr1.121	4.50871679688441	0.00134783604461535	0.983424793580263	1172	24757	2007	27248	1.94	41.05	3.33	45.18
chr1	5020256	5024018	chr1.122	3.95799362604912	0.00150214696485623	0.987074162679426	0	504	16	520	0	13.4	0.43	13.82
chr1	5076038	5109971	chr1.138	25.9167167166667	0.000818202138249582	0.988111189697345	978	19578	1190	21172	2.88	57.7	3.51	62.39
chr1	5109987	5127269	chr1.139	4.12170875874	0.000711029232342166	0.992949253558616	26	16506	10	16516	0.15	95.51	0.06	95.57
chr1	5179914	5195343	chr1.148	1.49202034447815	0.00136642394673123	0.98608062738998	343	8148	135	8306	2.22	52.81	0.87	53.83
chr1	5248164	5251008	chr1.152	4.08022661215674	0.000720054930156122	0.968466244725738	97	1146	18	1224	3.41	40.3	0.63	43.04
chr1	5251014	5251397	chr1.153	7.04209438373355	0.00151624360313316	0.967248041775457	0	35	0	35	0	9.14	0	9.14
chr1	5252051	5282033	chr1.155	2.87525733923193	0.00099742394906954	0.984419918617837	1055	15933	462	16491	3.52	53.14	1.54	55
chr1	5553810	5583059	chr1.163	16.0048074638721	0.00122599588085391	0.985593216862115	852	10603	802	11491	2.91	36.25	2.74	39.29
chr1	5590263	5621768	chr1.164	4.18985151182806	0.00113869454851199	0.986419742897953	185	25959	9	25969	0.59	82.4	0.03	82.43
chr1	5773753	5784786	chr1.170	1.68904660721779	0.00132778754377773	0.969579352850539	75	5606	134	5753	0.68	50.81	1.21	52.14
chr1	5785325	5786375	chr1.173	1.51785535344092	0.00107553380952381	0.97	0	143	0	143	0	13.62	0	13.62
chr1	14211160	14222224	chr1.473	4.13946472674589	0.00135076575522257	0.95890356109906	167	5395	239	5621	1.51	48.76	2.16	50.8
chr1	14222660	14239180	chr1.477	8.14033540580127	0.00104676188048134	0.966352723970945	0	5545	208	5691	0	33.57	1.26	34.45
chr1	14239579	14240554	chr1.479	1.62504437490841	0.000331955403987408	0.97	0	255	0	255	0	26.15	0	26.15
chr1	14249370	14284459	chr1.484	1.24097874774318	0.00151504035915386	0.967860697084556	420	20997	623	21615	1.2	59.84	1.78	61.6
chr1	14286464	14288186	chr1.485	3.73433502825497	0.00102716319767442	0.974438443670151	91	562	13	666	5.28	32.64	0.75	38.68
chr1	14372400	14373157	chr1.487	9.11268541622145	0.00213394839609484	0.954537648612946	0	0	204	204	0	0	26.95	26.95
chr1	14373549	14381653	chr1.488	10.1575040170886	0.00133939330893884	0.967500740375123	224	4927	41	4964	2.76	60.8	0.51	61.25
chr1	14382527	14386535	chr1.492	1.49729376426731	0.00121282069178505	0.972744261477046	35	2439	0	2446	0.87	60.85	0	61.03
chr1	14409585	14432982	chr1.499	1.13679785582818	0.00112612842915133	0.971317134675386	611	14246	374	14878	2.61	60.89	1.6	63.59
chr1	14445471	14451193	chr1.513	1.37667906790392	0.00189111327085286	0.978513107305138	38	2103	34	2114	0.66	36.75	0.59	36.95
chr1	14451694	14453818	chr1.514	1.67644587637511	0.00299842947443182	0.976018832391714	129	1352	22	1484	6.07	63.65	1.04	69.87
chr1	14454344	14461797	chr1.516	1.26954131666329	0.00259555267064709	0.973204749765195	97	3107	70	3177	1.3	41.69	0.94	42.63
chr1	14462332	14462569	chr1.517	3.11745716908236	0.00299701392405063	0.977	0	101	0	101	0	42.62	0	42.62
chr1	14462979	14464602	chr1.520	3.91764730538547	0.00155341973684211	0.976597042513863	25	519	82	593	1.54	31.98	5.05	36.54
chr1	14466449	14476981	chr1.521	2.15727626511423	0.00161107552033081	0.97792650968477	124	5823	192	6042	1.18	55.29	1.82	57.37
chr1	14477398	14506929	chr1.522	1.05985295645513	0.00168663048976885	0.97842474010362	122	20706	519	21237	0.41	70.12	1.76	71.91
chr1	14506986	14513691	chr1.523	3.20432841289262	0.00136261970171514	0.97175316927666	0	345	822	1167	0	5.15	12.26	17.4
chr1	14514053	14515680	chr1.525	1.28537850643717	0.000328320428015564	0.951850645359557	43	375	91	466	2.64	23.05	5.59	28.64
chr1	14568485	14569868	chr1.543	1.45673435896865	0.000627865726681128	0.976209689081706	0	96	0	96	0	6.94	0	6.94
chr1	14570273	14576513	chr1.544	5.52576316605226	0.000949549990704592	0.975157692307692	0	4043	42	4085	0	64.79	0.67	65.46
chr1	14577469	14579427	chr1.545	10.4039656135342	0.000979944914215686	0.978515832482124	25	665	12	677	1.28	33.96	0.61	34.58
chr1	14581371	14583526	chr1.557	14.2645489747907	0.000777968251066423	0.975298839907193	69	1053	0	1053	3.2	48.86	0	48.86
chr1	14583671	14584902	chr1.563	10.3648786991675	0	0.971922826969943	113	1019	0	1066	9.18	82.78	0	86.6
chr1	14606894	14620006	chr1.579	8.36424707980272	0.000492909572628459	0.970666793776693	0	8414	320	8734	0	64.17	2.44	66.61
chr1	14620428	14621815	chr1.583	4.22030608126881	0.000359876525096525	0.977717375630858	0	565	26	580	0	40.74	1.87	41.82
chr1	14677520	14679199	chr1.612	1.00464450845759	0.000785227119883041	0.981	0	733	0	733	0	43.66	0	43.66
chr1	14746469	14750757	chr1.613	0.946912302827741	0.000897143944004869	0.97368703358209	420	2205	0	2205	9.79	51.42	0	51.42
chr1	14764569	14778679	chr1.618	116.229550308341	0.00102957471077213	0.959554925584692	132	6790	243	6986	0.94	48.12	1.72	49.51
chr1	14779181	14780782	chr1.619	410.153932807528	0.000166726457883369	0.963622111180512	0	761	61	813	0	47.53	3.81	50.78
chr1	14781012	14781665	chr1.620	474.1910825308	0.00225068468606432	0.965	0	354	0	354	0	54.21	0	54.21
chr1	14781906	14800493	chr1.621	256.077813539671	0.00125413604354253	0.966651207833432	117	10149	611	10621	0.63	54.6	3.29	57.14
chr1	14835162	14835920	chr1.635	6.05748503127013	0.00276293601583113	0.952565963060686	0	231	161	392	0	30.47	21.24	51.72
chr1	14836625	14862294	chr1.637	5.61058055237105	0.00084191614996755	0.966222836884958	551	10523	1446	11952	2.15	40.99	5.63	46.56
chr1	14876526	14916295	chr1.639	11.1630116799222	0.000833501322900955	0.975565616434912	689	19241	1799	21074	1.73	48.38	4.52	52.99
chr1	18153558	18169559	chr1.678	11.2252950175558	0.00116967447598833	0.958266858321355	0	7984	760	8410	0	49.9	4.75	52.56
chr1	18169969	18244720	chr1.680	2.08889019396108	0.00117261210436479	0.968952174552849	1374	41654	1691	42934	1.84	55.72	2.26	57.44
chr1	18245172	18276070	chr1.683	6.77935101754476	0.00152674627360802	0.96984452068095	665	17207	665	17795	2.15	55.69	2.15	57.59
chr1	18859594	18884310	chr1.705	22.2625762443104	0.000611175420100364	0.951642256028484	505	13208	734	13755	2.04	53.44	2.97	55.65
chr1	30320016	30322660	chr1.1327	1.54366684441683	0.00144439347826087	0.9572223903177	61	1994	0	1994	2.31	75.42	0	75.42
chr1	30393724	30416989	chr1.1338	4.70117850870039	0.0012936911888454	0.958	331	12251	102	12374	1.42	52.66	0.44	53.19
chr1	30417683	30420264	chr1.1340	3.40197124244691	0.00112025952023988	0.958	0	1020	0	1020	0	39.52	0	39.52
chr1	30457463	30486127	chr1.1345	2.78628321389833	0.0010953555285819	0.957567855149316	575	16147	88	16283	2.01	56.33	0.31	56.81
chr1	30530321	30531927	chr1.1346	4.24728441496285	0.00266617104607721	0.958	0	717	28	739	0	44.65	1.74	46.01
chr1	30532743	30552793	chr1.1347	2.41928501048402	0.00105260097027378	0.957297855361596	538	11447	310	11869	2.68	57.09	1.55	59.2
chr1	30614454	30670358	chr1.1351	1.16293855516039	0.00131896781237543	0.958	738	32804	343	33488	1.32	58.68	0.61	59.9
chr1	30670684	30688668	chr1.1352	0.916282154922437	0.00114880185204562	0.958	699	14542	62	14675	3.89	80.86	0.34	81.6
chr1	56788570	56796763	chr1.2454	29.6607285647672	0.00170050144216902	0.956794824850482	202	5320	68	5374	2.47	64.93	0.83	65.59
chr1	56797187	56799127	chr1.2455	48.8024899053512	0.00214974523184602	0.955870618556701	40	874	249	1133	2.06	45.05	12.84	58.4
chr1	56847891	56852511	chr1.2467	33.9803819156451	0.00152045231019271	0.952787229437229	0	2288	217	2493	0	49.52	4.7	53.96
chr1	56891561	56896953	chr1.2476	14.5545431807066	0.00195785407174018	0.952043397626113	55	3633	22	3633	1.02	67.38	0.41	67.38
chr1	59558592	59597607	chr1.2591	23.6415243225436	0.000743135607616721	0.953292656670511	356	25030	1263	26205	0.91	64.15	3.24	67.17
chr1	61360287	61367912	chr1.2637	7.30550771005727	0.000615071716287215	0.961907540983607	121	2372	1607	3918	1.59	31.11	21.08	51.38
chr1	61368037	61369567	chr1.2639	1.79049815737193	0.00135013730947647	0.963456862745098	0	317	187	429	0	20.72	12.22	28.04
chr1	61375912	61378402	chr1.2647	0.9049401869811	0.00109785348407937	0.960323293172691	0	1368	118	1486	0	54.94	4.74	59.68
chr1	62083960	62084337	chr1.2673	20.472323658715	0.00145999336870027	0.950129973474801	0	0	32	32	0	0	8.49	8.49
chr1	82877746	82892494	chr1.3257	8.43275223636367	0.000658965382365843	0.953735964198535	151	3365	1695	4893	1.02	22.82	11.49	33.18
chr1	104963958	104999673	chr1.4174	1.98959778085714	0.00137397968958364	0.963758252834943	591	21985	440	22376	1.65	61.56	1.23	62.65
chr1	105079986	105138649	chr1.4182	1.55360798081356	0.00177851978379896	0.95205788998176	1241	44062	554	44751	2.12	75.11	0.94	76.28
chr1	105138650	105181480	chr1.4183	5.85409873004846	0.000887036726015557	0.969136726593509	397	32288	454	32787	0.93	75.39	1.06	76.55
chr1	105181996	105192917	chr1.4184	15.0428757915416	0.00114263101517924	0.968360131856057	28	4982	298	5280	0.26	45.62	2.73	48.35
chr1	105219463	105231110	chr1.4186	1.64990258675939	0.00178446379576108	0.97381986777711	29	4444	24	4497	0.25	38.16	0.21	38.61
chr1	105256365	105300264	chr1.4189	1.48803708729	0.00150018494157605	0.964450830315041	513	27329	584	27952	1.17	62.25	1.33	63.67
chr1	105399485	105427424	chr1.4193	2.35965210752435	0.00153384414114844	0.974805862772469	1377	16444	333	16804	4.93	58.86	1.19	60.15
chr1	105668456	105726404	chr1.4202	1.6677901576573	0.0013059287707851	0.972676658383378	334	38303	220	38562	0.58	66.1	0.38	66.55
chr1	106961742	106969623	chr1.4220	15.7820800189811	0.00122975521596363	0.958850780357823	189	7802	0	7802	2.4	99	0	99
chr1	106969835	106973895	chr1.4221	18.57298574149	0.000545704838080375	0.964193103448276	314	2900	0	2921	7.73	71.43	0	71.95
chr1	106973896	106978401	chr1.4222	1.70268605912288	0.000736729888917592	0.960825971143174	172	2690	91	2781	3.82	59.71	2.02	61.73
chr1	163813982	163846684	chr1.5015	2.38927830539308	0.000664397908622909	0.963464711638432	143	15390	2017	17433	0.44	47.06	6.17	53.31
chr1	164215921	164237601	chr1.5018	1.50362689144727	0.00120782094886014	0.951020110701107	93	10819	1565	12021	0.43	49.9	7.22	55.45
chr1	164322425	164325905	chr1.5019	4.52785617849294	0.000734323653917564	0.959703735632184	185	3456	0	3456	5.32	99.31	0	99.31
chr1	164327464	164378871	chr1.5020	2.07793652928842	0.000956946022104712	0.968694127258933	414	32464	1143	33587	0.81	63.15	2.22	65.34
chr1	164380253	164380955	chr1.5021	6.96625290908397	0.00271352381635581	0.979	0	702	0	702	0	100	0	100
chr1	164388591	164389544	chr1.5022	10.9612984095605	0.00370505409652076	0.976501573976915	36	789	0	789	3.78	82.79	0	82.79
chr1	164390413	164408872	chr1.5023	7.46408193736303	0.000714013250989327	0.975829622406414	419	9269	788	9983	2.27	50.21	4.27	54.08
chr1	164409822	164457211	chr1.5024	47.843203048742	0.000812617133321519	0.98169184831923	777	30899	1286	32237	1.64	65.2	2.71	68.03
chr1	164457479	164480247	chr1.5025	9.60676290110236	0.00070719625533702	0.980402187280394	815	15895	723	16581	3.58	69.81	3.18	72.83
chr1	164963574	165013357	chr1.5038	1.44838705448776	0.000731145471828552	0.950330494345459	292	31607	1806	33075	0.59	63.49	3.63	66.44
chr1	165014549	165089843	chr1.5039	16.6459681579241	0.00123251594940614	0.955644061943847	842	42961	1830	44644	1.12	57.06	2.43	59.29
chr1	168599062	168646155	chr1.5126	2.70157732406013	0.00125796093252825	0.951494256046546	820	22129	196	22660	1.74	46.99	0.42	48.12
chr1	188680011	188704025	chr1.5731	8.8956058898788	0.00107840697846675	0.968699508619972	175	13717	0	13758	0.73	57.12	0	57.29
chr1	188704726	188735335	chr1.5735	13.2209556729063	0.000998693084363523	0.965103237609853	141	21536	128	21597	0.46	70.36	0.42	70.56
chr1	189819487	189835519	chr1.5741	3.22577620037136	0.00305775530286464	0.954743388223553	337	11297	0	11349	2.1	70.47	0	70.79
chr1	194105535	194118602	chr1.5907	1.49489071538224	0.00182236952316878	0.956828269686998	148	5902	40	5994	1.13	45.17	0.31	45.87
chr1	194352221	194377015	chr1.5925	1.01090692009009	0.00157939593575204	0.95484484149391	442	13210	113	13339	1.78	53.28	0.46	53.8
chr1	195043495	195052601	chr1.5967	9.37622773037896	0.00307432051250155	0.956	252	2300	31	2491	2.77	25.26	0.34	27.36
chr1	195145919	195157502	chr1.5972	6.53217223758973	0.00116047712085455	0.955758266424933	103	8557	222	8842	0.89	73.88	1.92	76.34
chr1	208543506	208572298	chr1.6659	2.92227273816504	0.00112050248978798	0.959915879410947	80	12560	1886	14375	0.28	43.62	6.55	49.93
chr1	208572708	208681384	chr1.6660	4.20392541511505	0.000815681085299888	0.965248997018661	968	52420	9625	60795	0.89	48.24	8.86	55.94
chr1	208681484	208691493	chr1.6661	2.32372715305578	0.00115962367253663	0.964429413527825	45	5319	546	5759	0.45	53.14	5.46	57.54
chr1	208691494	208749365	chr1.6662	5.69232577009412	0.000897810534527699	0.971927251991499	581	22240	5021	26418	1	38.43	8.68	45.65
chr1	208749479	208769226	chr1.6663	6.74470039785871	0.000686734988737531	0.964233959588798	81	7464	1516	8807	0.41	37.8	7.68	44.6
chr1	208769603	208774131	chr1.6664	22.4247031765026	0.000768465035829009	0.969670715547703	108	1277	358	1713	2.39	28.2	7.91	37.83
chr1	208818093	208844424	chr1.6665	8.03312403804858	0.000681966283674979	0.969791804337093	1009	8535	1916	10361	3.83	32.41	7.28	39.35
chr1	208844991	208854317	chr1.6666	5.31328197442361	0.00073344415723645	0.964544928157838	127	4337	575	4915	1.36	46.5	6.17	52.7
chr1	208854759	208870262	chr1.6667	2.20208859507756	0.000716842456957381	0.979232084112752	654	8687	807	9610	4.22	56.03	5.21	61.99
chr1	208870268	208870610	chr1.6668	1.42695288442991	6.64540935672515e-05	0.981	0	342	0	342	0	100	0	100
chr1	209041959	209083665	chr1.6681	4.59547860802168	0.000567453438286086	0.966719896417782	470	21033	3844	24555	1.13	50.43	9.22	58.88
chr1	209084332	209121676	chr1.6684	156.267613053759	0.000986686098184844	0.964181823050557	284	13428	3089	16448	0.76	35.96	8.27	44.04
chr1	209189438	209253325	chr1.6691	1.493425555675	0.000992477130997975	0.971290293799991	545	34687	4004	38373	0.85	54.29	6.27	60.06
chr1	209283455	209287296	chr1.6698	4.44882738241698	0.00109545721939459	0.960680031241864	0	1429	519	1936	0	37.2	13.51	50.4
chr1	209287808	209292399	chr1.6705	2.54408493835865	0.000772340927860092	0.966427140056632	0	2794	59	2810	0	60.86	1.29	61.21
chr1	213652148	213659760	chr1.6981	5.07629522698776	0.00243303234394125	0.950414477141356	77	5531	326	5782	1.01	72.66	4.28	75.96
chr1	217324654	217354154	chr1.7063	7.8809094909674	0.00121452118833656	0.951566677966102	295	14238	1450	15463	1	48.26	4.92	52.42
chr1	218339348	218339783	chr1.7098	1.53832305653254	0.000468418390804598	0.951786206896552	0	0	112	112	0	0	25.75	25.75
chr1	219091853	219092219	chr1.7144	6.08189703802716	0	0.956	0	209	0	209	0	57.1	0	57.1
chr1	219092947	219097801	chr1.7145	2.26080376406897	0.0015180815829918	0.954002472187886	62	3013	492	3261	1.28	62.07	10.14	67.18
chr1	232199084	232252286	chr1.7741	1.72408687796375	0.00123147684076502	0.952078342919439	1018	32035	694	32683	1.91	60.21	1.3	61.43
chr1	232326361	232398734	chr1.7751	45.0858074980323	0.00104400356625799	0.956906208116286	1627	42477	891	43556	2.25	58.69	1.23	60.18
chr1	232428604	232433797	chr1.7752	2.51451044430621	0.00122742377622378	0.953830541113037	0	3040	33	3073	0	58.54	0.64	59.18
chr1	232433860	232436315	chr1.7754	15.4006154209989	0.00106674651731161	0.952	0	1122	0	1122	0	45.7	0	45.7
chr1	233584527	233663439	chr1.7785	5.89028412351944	0.00113669904143425	0.95073843015004	466	50678	264	50978	0.59	64.22	0.33	64.6
chr1	233663798	233748777	chr1.7786	4.31182703795598	0.0011597755396916	0.969883406488662	1468	53288	372	53739	1.73	62.71	0.44	63.24
chr1	233952555	233961675	chr1.7813	1.07059752193558	0.000989090220892775	0.958	60	7476	0	7476	0.66	81.97	0	81.97
chr1	233972162	234004406	chr1.7816	1.13542802699519	0.000786849516853932	0.957585318198735	875	20114	74	20314	2.71	62.38	0.23	63
chr1	234014395	234023884	chr1.7818	3.08519419840709	0.00122255290851401	0.950284434608494	59	4678	0	4678	0.62	49.3	0	49.3
chr1	234024250	234037100	chr1.7819	5.75515554097698	0.000673994546725705	0.950553151750973	133	10244	0	10286	1.04	79.72	0	80.05
chr1	234638315	234659414	chr1.7833	7.92410553455485	0.00124087587987202	0.9502758898526	270	10503	468	11052	1.28	49.78	2.22	52.38
chr1	234770526	234780411	chr1.7844	1.45689843382627	0.000919905565765293	0.951321396054628	398	4506	164	4681	4.03	45.58	1.66	47.35
chr1	235242211	235252093	chr1.7858	7.49135158091452	0.000940688018242123	-1	806	5544	267	5828	8.16	56.1	2.7	58.98
chr1	237167746	237171086	chr1.7918	8.66596904828291	0.00128029969995714	0.952	76	1150	61	1223	2.28	34.43	1.83	36.62
chr1	237171216	237194614	chr1.7920	3.04259938611774	0.00103366010661288	0.958985041456535	240	17673	264	17937	1.03	75.53	1.13	76.66
chr1	237195355	237196381	chr1.7921	1.33469553494272	0.0013945156920078	0.964	0	396	0	396	0	38.6	0	38.6
chr1	237196443	237205701	chr1.7922	7.21585735834761	0.0013434474012474	0.964	114	2942	108	3028	1.23	31.78	1.17	32.71
chr1	238807304	238835943	chr1.7927	0.991930828806282	0.00115459169555753	0.988	422	15181	52	15298	1.47	53.01	0.18	53.42
chr1	238836450	238851883	chr1.7928	2.77815717451147	0.000899988568376068	0.988	319	10776	16	10776	2.07	69.82	0.1	69.82
chr1	238856357	238918178	chr1.7929	2.34471336359185	0.0013527173210893	0.988	478	43043	143	43241	0.77	69.63	0.23	69.95
chr1	239106940	239173762	chr1.7937	7.80726030128596	0.000729617201870215	0.983887821376193	1005	30544	912	31680	1.5	45.71	1.36	47.41
chr1	239174108	239212540	chr1.7938	3.81627548178867	0.000995242520432214	0.985720024979184	365	20093	43	20260	0.95	52.28	0.11	52.72
chr1	239213369	239215856	chr1.7939	1.97758429525357	0.00237710995772663	0.987	0	872	0	872	0	35.06	0	35.06
chr1	239251622	239366606	chr1.7942	23.7104661569965	0.000996729587111917	0.98744510540597	1892	57478	504	58226	1.65	49.99	0.44	50.64
chr1	239433446	239454888	chr1.7952	3.00241405948333	0.00145855944082314	0.985951683611603	435	13797	196	13905	2.03	64.35	0.91	64.85
chr1	239471109	239549864	chr1.7957	2.27738127850685	0.00080298447806042	0.984746174846042	903	33780	956	34677	1.15	42.89	1.21	44.03
chr1	240646127	240652395	chr1.7961	9.45129894277138	0.0011938166571265	0.956761327377154	0	4038	27	4065	0	64.42	0.43	64.85
chr1	240652402	240652872	chr1.7962	37.1109591423773	0.0028641129787234	0.952	0	222	0	222	0	47.23	0	47.23
chr1	240775624	240786128	chr1.7963	8.38715264149174	0.000563295253124606	0.981295220868241	800	3419	832	4249	7.62	32.55	7.92	40.45
chr1	240786753	240799833	chr1.7966	1.64505360481648	0.000923487584845119	0.982	308	7979	88	8068	2.35	61	0.67	61.68
